"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"PINNACLE EDUCATION-KINO  INC.","Arizona","0400625","SANTA CRUZ COUNTY","04023","04","1","2055 NORTH GRAND AVE","NOGALES","AZ ","85621","","2224 W SOUTHERN AVE.","TEMPE","AZ ","85282","","4807558222","7-Charter school agency","31.369500","-110.931400","81009","9th Grade","12th Grade","Arizona","50"
"PINNACLE EDUCATION-MESA  INC.","Arizona","0400620","MARICOPA COUNTY","04013","04","1","151 NORTH CENTENNIAL WAY","MESA","AZ ","85201","","2224 W SOUTHERN AVE.","TEMPE","AZ ","85282","","4807558222","7-Charter school agency","33.418800","-111.828600","80999","9th Grade","12th Grade","Arizona","62"
"PINNACLE EDUCATION-TEMPE  INC.","Arizona","0400621","MARICOPA COUNTY","04013","04","2","2224 WEST SOUTHERN AVE","TEMPE","AZ ","85282","","2224 W. SOUTHERN AVENUE","TEMPE","AZ ","85282","","6024140950","7-Charter school agency","33.393300","-111.971800","81001","9th Grade","12th Grade","Arizona","478"
"PINNACLE EDUCATION-WMCB  INC.","Arizona","0400321","MARICOPA COUNTY","04013","04","1","6437 WEST CHANDLER BLVD","CHANDLER","AZ ","85226","","2224 W SOUTHERN AVE.","TEMPE","AZ ","85282","","4807558222","7-Charter school agency","33.305200","-111.952800","79439","9th Grade","12th Grade","Arizona","70"
"PINON UNIFIED DISTRICT","Arizona","0400023","NAVAJO COUNTY","04017","04","3","NAVAJO HWY 41","PINON","AZ ","86510","0839","P O BOX 839","PINON","AZ ","86510","0839","9287253450","1-Local school district","36.197900","-110.223500","4390","Prekindergarten","12th Grade","Arizona","1286"
"PLC ARTS ACADEMY AT SCOTTSDALE  INC.","Arizona","0400848","MARICOPA COUNTY","04013","04","1","2504 SOUTH 91ST AVE","TOLLESON","AZ ","85353","","2504 S. 91ST AVE.","TOLLESON","AZ ","85353","","6234742120","7-Charter school agency","33.423900","-112.257100","91053","Kindergarten","4th Grade","Arizona","145"
"POINTE EDUCATIONAL SERVICES","Arizona","0400327","MARICOPA COUNTY","04013","04","3","5940 WEST UNION HILLS DR","GLENDALE","AZ ","85308","","5940 W UNION HILLS DRIVE","GLENDALE","AZ ","85308","","6028432014","7-Charter school agency","33.654400","-112.188100","79455","Kindergarten","12th Grade","Arizona","1632"
"POMERENE ELEMENTARY DISTRICT","Arizona","0406630","COCHISE COUNTY","04003","04","1","1396 NORTH OLD POMERENE RD","POMERENE","AZ ","85627","0007","P O BOX 7","POMERENE","AZ ","85627","0007","5205862407","1-Local school district","31.998700","-110.286100","4188","Prekindergarten","12th Grade","Arizona","140"
"PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.","Arizona","0400432","MARICOPA COUNTY","04013","04","2","99 EAST VIRGINIA AVE","PHOENIX","AZ ","85004","","99 E. VIRGINIA AVE.","PHOENIX","AZ ","85004","","6024761320","7-Charter school agency","33.476200","-112.071100","87405","Kindergarten","12th Grade","Arizona","5149"
"PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.","Arizona","0400083","PIMA COUNTY","04019","04","7","1840 EAST BENSON HWY","TUCSON","AZ ","85714","","1840 E. BENSON HWY","TUCSON","AZ ","85714","","5202946997","7-Charter school agency","32.169300","-110.944500","4431","9th Grade","12th Grade","Arizona","880"
"PRECISION ACADEMY SYSTEMS  INC","Arizona","0400216","MARICOPA COUNTY","04013","04","1","3906 EAST BROADWAY","PHOENIX","AZ ","85040","","3906 E. BROADWAY","PHOENIX","AZ ","85040","","6024533661","7-Charter school agency","33.407300","-111.996900","79217","9th Grade","12th Grade","Arizona","496"
"PREMIER CHARTER HIGH SCHOOL","Arizona","0400288","MARICOPA COUNTY","04013","04","1","7544 WEST INDIAN SCHOOL RD","PHOENIX","AZ ","85033","","7544 WEST INDIAN SCHOOL ROAD","PHOENIX","AZ ","85033","","6232451500","7-Charter school agency","33.494700","-112.222000","79569","9th Grade","12th Grade","Arizona","243"
"PRESCOTT UNIFIED DISTRICT","Arizona","0406730","YAVAPAI COUNTY","04025","04","9","146 SOUTH GRANITE ST","PRESCOTT","AZ ","86303","4786","551 FIRST STREET","PRESCOTT","AZ ","86301","4786","9284455400","1-Local school district","34.540400","-112.471600","4466","Prekindergarten","12th Grade","Arizona","4836"
"PRESCOTT VALLEY CHARTER SCHOOL","Arizona","0400444","YAVAPAI COUNTY","04025","04","1","9500 LORNA LN","PRESCOTT VALLEY","AZ ","86312","","PO BOX 27348","PRESCOTT VALLEY","AZ ","86312","","9287728744","7-Charter school agency","34.582200","-112.299800","88317","Kindergarten","12th Grade","Arizona","193"
"PRESIDIO SCHOOL","Arizona","0400081","PIMA COUNTY","04019","04","1","1695 EAST FORT LOWELL RD","TUCSON","AZ ","85719","2319","1695 E. FORT LOWELL ROAD","TUCSON","AZ ","85719","2319","5208815222","7-Charter school agency","32.265100","-110.946700","4425","Kindergarten","12th Grade","Arizona","414"
"PRESIDIO SCHOOL  INC.","Arizona","0400856","PIMA COUNTY","04019","04","1","1695 EAST FT. LOWELL RD","TUCSON","AZ ","85719","","1695 E. FT. LOWELL ROAD","TUCSON","AZ ","85719","","5208815222","7-Charter school agency","32.264900","-110.946100","90539","Kindergarten","8th Grade","Arizona","87"
"PRIMAVERA TECHNICAL LEARNING CENTER","Arizona","0400329","MARICOPA COUNTY","04013","04","1","2471 NORTH ARIZONA AVE","CHANDLER","AZ ","85225","","2471 N. ARIZONA AVE.","CHANDLER","AZ ","85225","","4804566678","7-Charter school agency","33.341600","-111.841000","79461","6th Grade","12th Grade","Arizona","3623"
"QUARTZSITE ELEMENTARY DISTRICT","Arizona","0406780","LA PAZ COUNTY","04012","04","2","49241 EHRENBERGPARKER HWY","EHRENBERG","AZ ","85334","0130","P O BOX 130","EHRENBERG","AZ ","85334","0130","9289237907","1-Local school district","33.610300","-114.514900","4511","Prekindergarten","8th Grade","Arizona","224"
"QUEEN CREEK UNIFIED DISTRICT","Arizona","0406810","MARICOPA COUNTY","04013","04","7","20740 SOUTH ELLSWORTH RD","QUEEN CREEK","AZ ","85242","9314","20740 S. ELLSWORTH ROAD","QUEEN CREEK","AZ ","85242","9314","4809875935","1-Local school district","33.257600","-111.634600","4245","Prekindergarten","12th Grade","Arizona","5051"
"RAY OF LIGHT ACADEMY","Arizona","0400462","SANTA CRUZ COUNTY","04023","04","1","1260 NORTH HOHOKAM","NOGALES","AZ ","85621","","1260 N HOHOKAM","NOGALES","AZ ","85621","","5203758193","5-State-operated institution","31.356700","-110.929200","79590","4th Grade","12th Grade","Arizona","†"
"RAY UNIFIED DISTRICT","Arizona","0406850","PINAL COUNTY","04021","04","2","HWY 177","KEARNY","AZ ","85137","0427","P O BOX 427","KEARNY","AZ ","85137","0427","5203635515","1-Local school district","33.095400","-110.931700","4438","Prekindergarten","12th Grade","Arizona","496"
"RED MESA UNIFIED DISTRICT","Arizona","0406870","APACHE COUNTY","04001","04","5","HWY 160 22 MILES WEST OF 4 COR","TEEC NOS POS","AZ ","86514","9701","HC 61 BOX 40","TEEC NOS POS","AZ ","86514","9701","9286564100","1-Local school district","36.921800","-109.086200","4159","Prekindergarten","12th Grade","Arizona","675"
"RED ROCK ELEMENTARY DISTRICT","Arizona","0406900","PINAL COUNTY","04021","04","1","20854 EAST HOMESTEAD DR","RED ROCK","AZ ","85145","1010","P O BOX 1010","RED ROCK","AZ ","85145","1010","5206823331","1-Local school district","32.568700","-111.344300","4447","Prekindergarten","8th Grade","Arizona","339"
"REDINGTON ELEMENTARY DISTRICT","Arizona","0406930","PIMA COUNTY","04019","04","0","130 WEST CONGRESS ST","TUCSON","AZ ","85701","1332","130 W CONGRESS ST.","TUCSON","AZ ","85701","2270","5207408997","1-Local school district","32.222000","-110.968900","4417","Prekindergarten","12th Grade","Arizona","12"
"REID TRADITIONAL SCHOOLS' PAINTED ROCK ACADEMY INC.","Arizona","0400850","MARICOPA COUNTY","04013","04","1","14841 NORTH BLACK CANYON HWY","PHOENIX","AZ ","85023","","14841 N. BLACK CANYON HIGHWAY","PHOENIX","AZ ","85023","","6234668855","7-Charter school agency","33.620700","-112.116200","91317","Kindergarten","8th Grade","Arizona","486"
"REID TRADITIONAL SCHOOLS' VALLEY ACADEMY  INC.","Arizona","0400034","MARICOPA COUNTY","04013","04","1","14841 NORTH BLACK CANYON HWY","PHOENIX","AZ ","85023","3529","14841 N. BLACK CANYON HIGHWAY","PHOENIX","AZ ","85023","3529","6234782344","7-Charter school agency","33.620700","-112.115100","4306","Kindergarten","8th Grade","Arizona","789"
"RESEARCH BASED EDUCATION CORPORATION","Arizona","0400815","MARICOPA COUNTY","04013","04","1","8433 NORTH BLACK CANYON HWY","PHOENIX","AZ ","85021","","24850 NAPLES","PAULDEN","AZ ","86334","","6029445111","7-Charter school agency","33.559500","-112.113100","90275","Kindergarten","8th Grade","Arizona","148"
"RIDGELINE ACADEMY  A CHALLENGE FOUNDATION ACADEMY","Arizona","0400031","MARICOPA COUNTY","04013","04","1","33625 NORTH VALLEY PARKWAY","PHOENIX","AZ ","85085","","5424 E. THUNDER HAWK RD.","CAVE CREEK","AZ ","85331","","6232231335","7-Charter school agency","33.790100","-112.120600","4301","Kindergarten","8th Grade","Arizona","524"
"RISING SCHOOLS  INC.","Arizona","0400889","PIMA COUNTY","04019","04","0","2222 NORTH CRAYCROFT RD","TUCSON","AZ ","85712","","5405 N. ORACLE ROAD","TUCSON","AZ ","85704","","5207302657","7-Charter school agency","32.248100","-110.874800","92049","6th Grade","12th Grade","Arizona","†"
"RIVERSIDE ELEMENTARY DISTRICT","Arizona","0407020","MARICOPA COUNTY","04013","04","2","1414 SOUTH 51ST AVE","PHOENIX","AZ ","85043","8009","1414 S 51ST AVE","PHOENIX","AZ ","85043","8009","6024778900","1-Local school district","33.433700","-112.170600","4257","Prekindergarten","8th Grade","Arizona","896"
"ROOSEVELT ELEMENTARY DISTRICT","Arizona","0407080","MARICOPA COUNTY","04013","04","19","6000 SOUTH 7TH ST","PHOENIX","AZ ","85042","4294","6000 S 7TH ST","PHOENIX","AZ ","85042","4294","6022434800","1-Local school district","33.392200","-112.064700","4279","Prekindergarten","8th Grade","Arizona","9724"
"ROSEFIELD CHARTER ELEMENTARY SCHOOL  INC.","Arizona","0400424","MARICOPA COUNTY","04013","04","1","12050 NORTH BULLARD AVE","SURPRISE","AZ ","85379","","18052 N. BLACK CANYON HIGHWAY","PHOENIX","AZ ","85053","","6025477960","7-Charter school agency","33.593400","-112.377700","87399","Kindergarten","5th Grade","Arizona","769"
"ROUND VALLEY UNIFIED DISTRICT","Arizona","0407130","APACHE COUNTY","04001","04","3","940B EAST MARICOPA","SPRINGERVILLE","AZ ","85938","0610","P O BOX 610","SPRINGERVILLE","AZ ","85938","0610","9283336580","1-Local school district","34.125500","-109.272100","4155","Prekindergarten","12th Grade","Arizona","1334"
"RSD CHARTER SCHOOL  INC.","Arizona","0400656","MARICOPA COUNTY","04013","04","2","12814 NORTH 28TH DR","PHOENIX","AZ ","85029","","12814 N. 28TH DRIVE","PHOENIX","AZ ","85029","","6029935225","7-Charter school agency","33.603000","-112.119700","81033","9th Grade","12th Grade","Arizona","190"
"SACATON ELEMENTARY DISTRICT","Arizona","0407200","PINAL COUNTY","04021","04","2","SKILL CENTER RD","SACATON","AZ ","85247","0098","P O BOX 98","SACATON","AZ ","85247","0098","5205628600","1-Local school district","33.081700","-111.761800","4449","Prekindergarten","8th Grade","Arizona","447"
"SADDLE MOUNTAIN UNIFIED SCHOOL DISTRICT","Arizona","0407170","MARICOPA COUNTY","04013","04","3","38201 WEST INDIAN SCHOOL RD","TONOPAH","AZ ","85354","7301","38201 W INDIAN SCHOOL RD","TONOPAH","AZ ","85354","7301","6234745100","1-Local school district","33.491800","-112.873100","4254","Prekindergarten","12th Grade","Arizona","1448"
"SAFFORD UNIFIED DISTRICT","Arizona","0407240","GRAHAM COUNTY","04009","04","6","734 WEST 11TH ST","SAFFORD","AZ ","85546","2967","734 W 11TH ST","SAFFORD","AZ ","85546","2967","9283487000","1-Local school district","32.827700","-109.715500","4218","Prekindergarten","12th Grade","Arizona","3222"
"SAGE ACADEMY  INC.","Arizona","0400748","MARICOPA COUNTY","04013","04","1","5334 EAST THUNDERBIRD RD","SCOTTSDALE","AZ ","85254","","1055 E. HEARN RD","PHOENIX","AZ ","85022","","6024853402","7-Charter school agency","33.612200","-111.965400","89414","Kindergarten","8th Grade","Arizona","157"
"SAHUARITA UNIFIED DISTRICT","Arizona","0407300","PIMA COUNTY","04019","04","8","350 WEST SAHUARITA RD","SAHUARITA","AZ ","85629","9522","350 W SAHUARITA RD","SAHUARITA","AZ ","85629","9522","5206253502","1-Local school district","31.959900","-110.976100","4411","Prekindergarten","12th Grade","Arizona","5538"
"SALOME CONSOLIDATED ELEMENTARY DISTRICT","Arizona","0400005","LA PAZ COUNTY","04012","04","1","38128 SAGUARO AND MAIN","SALOME","AZ ","85348","0339","P O BOX 339","SALOME","AZ ","85348","0339","9288593339","1-Local school district","34.229000","-113.576700","4514","Prekindergarten","8th Grade","Arizona","108"
"SALT RIVER PIMA-MARICOPA  COMMUNITY SCHOOLS","Arizona","0400047","MARICOPA COUNTY","04013","04","2","4827 NORTH COUNTRY CLUB DR","SCOTTSDALE","AZ ","85256","5201","10005 E OSBORN RD","SCOTTSDALE","AZ ","85256","5201","4808507663","7-Charter school agency","33.507200","-111.839400","4320","7th Grade","12th Grade","Arizona","284"
"SAN CARLOS UNIFIED DISTRICT","Arizona","0406960","GILA COUNTY","04007","04","3","SAN CARLOS AVE","SAN CARLOS","AZ ","85550","0207","P O BOX 207","SAN CARLOS","AZ ","85550","0207","9284752315","1-Local school district","33.355800","-110.453000","4210","Prekindergarten","12th Grade","Arizona","1487"
"SAN FERNANDO ELEMENTARY DISTRICT","Arizona","0407380","PIMA COUNTY","04019","04","1","1 SCHOOLHOUSE DR","SASABE","AZ ","85633","0080","P O BOX 80","SASABE","AZ ","85633","0080","5208234243","1-Local school district","31.489700","-111.542900","4414","Prekindergarten","8th Grade","Arizona","25"
"SAN SIMON UNIFIED DISTRICT","Arizona","0407430","COCHISE COUNTY","04003","04","1","I10 BUSINESS LOOP","SAN SIMON","AZ ","85632","0038","P O BOX 38","SAN SIMON","AZ ","85632","0038","5208452275","1-Local school district","32.001900","-109.193700","4172","Prekindergarten","12th Grade","Arizona","146"
"SAN TAN MONTESSORI SCHOOL  INC.","Arizona","0400775","MARICOPA COUNTY","04013","04","2","1475 SOUTH HIGLEY RD","GILBERT","AZ ","85296","","1475 SOUTH HIGLEY ROAD","GILBERT","AZ ","85296","","4802220811","7-Charter school agency","33.323700","-111.718900","89798","Kindergarten","8th Grade","Arizona","533"
"SANDERS UNIFIED DISTRICT","Arizona","0406740","APACHE COUNTY","04001","04","3","I40 HWY 191","SANDERS","AZ ","86512","0250","P O BOX 250","SANDERS","AZ ","86512","0250","9286884700","1-Local school district","35.208400","-109.331000","4156","Prekindergarten","12th Grade","Arizona","808"
"SANTA CRUZ COUNTY REGIONAL SCHOOL DISTRICT","Arizona","0400434","SANTA CRUZ COUNTY","04023","04","1","2935 NORTH GRAND AVE","NOGALES","AZ ","85621","","2935 N. GRAND AVENUE","NOGALES","AZ ","85621","","5202819179","8-Other education agency","31.385600","-110.949300","85848","5th Grade","12th Grade","Arizona","‡"
"SANTA CRUZ COUNTY SHERIFFS OFFICE","Arizona","0400777","SANTA CRUZ COUNTY","04023","04","1","1260 NORTH HOHOKAM DR","NOGALES","AZ ","85621","","1260 N HOHOKAM DRIVE","NOGALES","AZ ","85621","","5207617869","8-Other education agency","31.356700","-110.929200","79473","9th Grade","12th Grade","Arizona","2"
"SANTA CRUZ ELEMENTARY DISTRICT","Arizona","0407500","SANTA CRUZ COUNTY","04023","04","1","7 DUQUESNE RD","NOGALES","AZ ","85621","9716","HC2 BOX 50","NOGALES","AZ ","85621","9716","5202870737","1-Local school district","31.387200","-110.871500","4459","Kindergarten","12th Grade","Arizona","255"
"SANTA CRUZ VALLEY OPPORTUNITIES IN EDUCATION  INC.","Arizona","0400264","SANTA CRUZ COUNTY","04023","04","1","18 CALLE BACA","TUBAC","AZ ","85646","","PO BOX 4706","TUBAC","AZ ","85646","","5203980536","7-Charter school agency","31.614200","-111.050600","79066","Kindergarten","8th Grade","Arizona","53"
"SANTA CRUZ VALLEY UNIFIED DISTRICT","Arizona","0407520","SANTA CRUZ COUNTY","04023","04","6","1374 WEST FRONTAGE RD","RIO RICO","AZ ","85648","2006","1374 W. FRONTAGE RD.","RIO RICO","AZ ","85648","2006","5202818282","1-Local school district","31.438000","-110.968500","4458","Prekindergarten","12th Grade","Arizona","3296"
"SANTA CRUZ VALLEY UNION HIGH SCHOOL DISTRICT","Arizona","0407530","PINAL COUNTY","04021","04","2","900 NORTH MAIN ST","ELOY","AZ ","85231","","900 N MAIN ST","ELOY","AZ ","85231","","5204662220","1-Local school district","32.757600","-111.555200","4454","9th Grade","12th Grade","Arizona","398"
"SATORI  INC.","Arizona","0400409","PIMA COUNTY","04019","04","1","3727 NORTH FIRST AVE","TUCSON","AZ ","85719","","3727 NORTH FIRST AVE","TUCSON","AZ ","85719","","5202937555","7-Charter school agency","32.274400","-110.961500","85454","2nd Grade","8th Grade","Arizona","176"
"SC JENSEN CORPORATION  INC. DBA INTELLI-SCHOOL","Arizona","0400363","MARICOPA COUNTY","04013","04","1","2222 WEST NORTHERN AVE","PHOENIX","AZ ","85021","","2222 W. NORTHERN AVE.","PHOENIX","AZ ","85021","","6025647380","7-Charter school agency","33.554000","-112.107500","79951","9th Grade","12th Grade","Arizona","82"
"SCHOOL SUPERINTENDENT - SANTA CRUZ COUNTY","Arizona","0400906","SANTA CRUZ COUNTY","04023","04","0","2150 NORTH CONGRESS DR","NOGALES","AZ ","85621","","2150 N. CONGRESS DRIVE","NOGALES","AZ ","85621","","5203757940","8-Other education agency","31.372200","-110.938800","8365","†","†","Arizona","†"
"SCOTTSDALE COUNTRY DAY SCHOOL","Arizona","0400879","MARICOPA COUNTY","04013","04","1","10460 NORTH 56 ST","SCOTTSDALE","AZ ","85283","","10460 N 56 ST","SCOTTSDALE","AZ ","85283","","4804525777","7-Charter school agency","33.474300","-111.961000","91110","Kindergarten","6th Grade","Arizona","92"
"SCOTTSDALE PREPARATORY ACADEMY","Arizona","0400747","MARICOPA COUNTY","04013","04","1","3102 NORTH 56TH ST","PHOENIX","AZ ","85018","","3102 N 56TH ST","PHOENIX","AZ ","85018","","4807761970","7-Charter school agency","33.484400","-111.963100","89756","5th Grade","12th Grade","Arizona","852"
"SCOTTSDALE UNIFIED DISTRICT","Arizona","0407570","MARICOPA COUNTY","04013","04","32","3811 NORTH 44TH ST","PHOENIX","AZ ","85018","5489","3811 N 44TH ST","PHOENIX","AZ ","85018","5489","4804846100","1-Local school district","33.491600","-111.986900","4240","Prekindergarten","12th Grade","Arizona","24866"
"SEDONA CHARTER SCHOOL  INC.","Arizona","0400089","YAVAPAI COUNTY","04025","04","1","165 KACHINA DR","SEDONA","AZ ","86336","4337","165 KACHINA DRIVE","SEDONA","AZ ","86336","4337","9282046464","7-Charter school agency","34.863000","-111.819500","4492","Kindergarten","8th Grade","Arizona","120"
"SEDONA-OAK CREEK JUSD #9","Arizona","0409733","COCONINO COUNTY","04005","04","5","221 BREWER RD","SEDONA","AZ ","86336","6022","221 BREWER RD STE 100","SEDONA","AZ ","86336","6022","9282046800","1-Local school district","34.863000","-111.766200","4467","Prekindergarten","12th Grade","Arizona","1229"
"SELF DEVELOPMENT CHARTER SCHOOL","Arizona","0400232","MARICOPA COUNTY","04013","04","1","1709 NORTH GREENFIELD RD","MESA","AZ ","85205","","1709 N. GREENFIELD RD.","MESA","AZ ","85205","","4806412640","7-Charter school agency","33.446500","-111.736100","79072","Kindergarten","8th Grade","Arizona","462"
"SELIGMAN UNIFIED DISTRICT","Arizona","0407630","YAVAPAI COUNTY","04025","04","2","500 NORTH MAIN ST","SELIGMAN","AZ ","86337","0650","P O BOX 650","SELIGMAN","AZ ","86337","0650","9284223233","1-Local school district","35.330800","-112.875300","4472","Prekindergarten","12th Grade","Arizona","144"
"SENTINEL ELEMENTARY DISTRICT","Arizona","0407680","MARICOPA COUNTY","04013","04","1","53802 WEST US HWY 80","SENTINEL","AZ ","85333","9719","HC-1 BOX 57","DATELAND","AZ ","85333","9719","9284542474","1-Local school district","32.859700","-113.211000","4250","Kindergarten","8th Grade","Arizona","32"
"SHONTO GOVERNING BOARD OF EDUCATION  INC.","Arizona","0400154","NAVAJO COUNTY","04017","04","1","EAST HWY 160/98","SHONTO","AZ ","86054","","P.O. BOX 7900","SHONTO","AZ ","86054","","9286722652","7-Charter school agency","36.600400","-110.656400","6353","9th Grade","12th Grade","Arizona","63"
"SHOW LOW UNIFIED DISTRICT","Arizona","0407700","NAVAJO COUNTY","04017","04","7","500 WEST OLD LINDEN RD","SHOW LOW","AZ ","85901","4645","500 W OLD LINDEN RD","SHOW LOW","AZ ","85901","4645","9285376001","1-Local school district","34.257000","-110.047900","4393","Prekindergarten","12th Grade","Arizona","2381"
"SIERRA OAKS SCHOOL  INC","Arizona","0400360","PINAL COUNTY","04021","04","1","650 WEST LINDA VISTA RD","ORACLE","AZ ","85623","","650 WEST LINDA VISTA ROAD","ORACLE","AZ ","85623","","5208963100","7-Charter school agency","32.611400","-110.781100","79887","Kindergarten","6th Grade","Arizona","29"
"SIERRA VISTA CHARTER SCHOOL  INC.","Arizona","0400375","COCHISE COUNTY","04003","04","1","1000 WILCOX DR","SIERRA VISTA","AZ ","85635","","18052 NORTH BLACK CANYON HIGHW","PHOENIX","AZ ","85053","","6025477960","7-Charter school agency","31.551600","-110.287900","79985","Kindergarten","8th Grade","Arizona","289"
"SIERRA VISTA UNIFIED DISTRICT","Arizona","0401460","COCHISE COUNTY","04003","04","9","3555 FRY BLVD","SIERRA VISTA","AZ ","85635","2972","3555 FRY BLVD","SIERRA VISTA","AZ ","85635","2972","5205152714","1-Local school district","31.554700","-110.261700","4175","Prekindergarten","12th Grade","Arizona","5453"
"SKULL VALLEY ELEMENTARY DISTRICT","Arizona","0407770","YAVAPAI COUNTY","04025","04","1","127 SKULL VALLEY RD SOUTH","SKULL VALLEY","AZ ","86338","0127","P O BOX 127","SKULL VALLEY","AZ ","86338","0127","9284423322","1-Local school district","34.502200","-112.686200","4478","Prekindergarten","12th Grade","Arizona","40"
"SKYLINE GILA RIVER SCHOOLS  LLC","Arizona","0400801","MARICOPA COUNTY","04013","04","1","17667 NORTH 91ST AVE","PEORIA","AZ ","85382","","17667 N. 91ST AVE.","PEORIA","AZ ","85382","","6233853580","7-Charter school agency","33.643300","-112.255000","90329","5th Grade","8th Grade","Arizona","109"
"SKYLINE SCHOOLS  INC.","Arizona","0400243","MARICOPA COUNTY","04013","04","1","7490 SOUTH 40TH ST","PHOENIX","AZ ","85042","","7490 S. 40TH ST","PHOENIX","AZ ","85042","","6233853580","7-Charter school agency","33.378300","-111.995600","79084","Kindergarten","12th Grade","Arizona","131"
"SKYVIEW SCHOOL  INC.","Arizona","0400093","YAVAPAI COUNTY","04025","04","1","125 SOUTH RUSH ST","PRESCOTT","AZ ","86303","","125 SOUTH RUSH STREET","PRESCOTT","AZ ","86303","","9287761730","7-Charter school agency","34.541700","-112.456900","4496","Kindergarten","8th Grade","Arizona","198"
"SNOWFLAKE UNIFIED DISTRICT","Arizona","0407820","NAVAJO COUNTY","04017","04","7","682 SCHOOL BUS LN","SNOWFLAKE","AZ ","85937","1100","682 SCHOOL BUS LANE","SNOWFLAKE","AZ ","85937","1100","9285364156","1-Local school district","34.504900","-110.089000","4391","Prekindergarten","12th Grade","Arizona","2470"
"SOLOMON ELEMENTARY DISTRICT","Arizona","0407860","GRAHAM COUNTY","04009","04","1","2250 SOUTH STEVENS AVE","SOLOMON","AZ ","85551","0167","P O BOX 167","SOLOMON","AZ ","85551","0167","9284280477","1-Local school district","32.813600","-109.632000","4222","Prekindergarten","12th Grade","Arizona","287"
"SOMERTON ELEMENTARY DISTRICT","Arizona","0407890","YUMA COUNTY","04027","04","5","215 NORTH CARLISLE AVE","SOMERTON","AZ ","85350","3200","P. O. BOX 3200","SOMERTON","AZ ","85350","3200","9283416000","1-Local school district","32.597900","-114.714100","4500","Prekindergarten","8th Grade","Arizona","2836"
"SONOITA ELEMENTARY DISTRICT","Arizona","0407920","SANTA CRUZ COUNTY","04023","04","1","23 ELGIN RD","ELGIN","AZ ","85611","9730","HC 1 BOX 36","ELGIN","AZ ","85611","9730","5204555514","1-Local school district","31.658000","-110.599400","4461","Prekindergarten","8th Grade","Arizona","106"
"SONORAN DESERT SCHOOL","Arizona","0400192","PINAL COUNTY","04021","04","1","6724 SOUTH KINGS RANCH RD","GOLD CANYON","AZ ","85118","7916","6724 S KINGS RANCH ROAD","GOLD CANYON","AZ ","85118","7916","4803965463","7-Charter school agency","33.353400","-111.457800","78868","9th Grade","12th Grade","Arizona","32"
"SONORAN SCIENCE ACADEMY - BROADWAY","Arizona","0400774","PIMA COUNTY","04019","04","1","6880 EAST BROADWAY BLVD","TUCSON","AZ ","85710","","6880 E. BROADWAY BLVD.","TUCSON","AZ ","85710","","5207512401","7-Charter school agency","32.220900","-110.845700","89915","Kindergarten","9th Grade","Arizona","343"
"SONORAN SCIENCE ACADEMY - DAVIS MONTHAN","Arizona","0400807","PIMA COUNTY","04019","04","1","5741 EAST IRONWOOD ST","TUCSON","AZ ","85708","","5741 E IRONWOOD STREET","TUCSON","AZ ","85708","","5203005699","7-Charter school agency","32.181500","-110.869100","90284","6th Grade","12th Grade","Arizona","208"
"SONORAN SCIENCE ACADEMY - PHOENIX METRO","Arizona","0400822","MARICOPA COUNTY","04013","04","1","2645 EAST OSBORN RD","PHOENIX","AZ ","85016","","2645 E OSBORN ROAD","PHOENIX","AZ ","85016","","4802469199","7-Charter school agency","33.487300","-112.024100","90541","Kindergarten","12th Grade","Arizona","154"
"SOUTH MOUNTAIN PREPARATORY ACADEMY PUBLIC CHARTER ELEMENTARY","Arizona","0400882","MARICOPA COUNTY","04013","04","1","7878 NORTH 16TH ST","PHOENIX","AZ ","85020","","7878 N. 16TH STREET","PHOENIX","AZ ","85020","","6029532933","7-Charter school agency","33.552600","-112.049600","91329","Kindergarten","3rd Grade","Arizona","88"
"SOUTH PHOENIX ACADEMY INC.","Arizona","0400853","MARICOPA COUNTY","04013","04","1","7450 SOUTH 40TH ST","PHOENIX","AZ ","85042","","15220 S. 50TH STREET","PHOENIX","AZ ","85044","","6233853580","7-Charter school agency","33.379000","-111.995600","91108","Kindergarten","4th Grade","Arizona","291"
"SOUTH VALLEY ACADEMY  INC.","Arizona","0400846","MARICOPA COUNTY","04013","04","1","7450 SOUTH 40TH ST","PHOENIX","AZ ","85042","","15220 S. 50TH STREET","PHOENIX","AZ ","85044","","6233853580","7-Charter school agency","33.379000","-111.995600","90540","5th Grade","8th Grade","Arizona","201"
