"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"SALEM COUNTY VOCATIONAL TECHNICAL SCHOOL","New Jersey","3414580","SALEM COUNTY","34033","34","1","880ROUTE 45","WOODSTOWN","NJ ","08098","0350","880 RT 45","WOODSTOWN","NJ ","08098","0350","8567690101","1-Local school district","39.640500","-75.347400","334640","9th Grade","12th Grade","New Jersey","669"
"SANDYSTON-WALPACK CONSOLIDATED SCHOOL","New Jersey","3414610","SUSSEX COUNTY","34037","34","1","100 ROUTE 560","LAYTON","NJ ","07851","0128","100 ROUTE 560","LAYTON","NJ ","07851","0128","9739484450","1-Local school district","41.214700","-74.820100","374650","Kindergarten","6th Grade","New Jersey","148"
"SAYREVILLE PUBLIC SCHOOLS","New Jersey","3414640","MIDDLESEX COUNTY","34023","34","7","150 LINCOLN ST","SOUTH AMBOY","NJ ","08879","0997","P.O. BOX 997","SAYREVILLE","NJ ","08871","0997","7325255200","1-Local school district","40.469700","-74.274000","234660","Prekindergarten","12th Grade","New Jersey","6004"
"SCOTCH PLAINS-FANWOOD SCHOOL DISTRICT","New Jersey","3414670","UNION COUNTY","34039","34","8","2280 EVERGREEN AVE","SCOTCH PLAINS","NJ ","07076","1955","2280 EVERGREEN AVENUE","SCOTCH PLAINS","NJ ","07076","1955","9082326161","1-Local school district","40.656900","-74.385100","394670","Prekindergarten","12th Grade","New Jersey","5481"
"SEA GIRT BOROUGH PUBLIC SCHOOLS","New Jersey","3414730","MONMOUTH COUNTY","34025","34","1","451 BELL PLACE","SEA GIRT","NJ ","08750","2599","451 BELL PLACE","SEA GIRT","NJ ","08750","2599","7324493422","1-Local school district","40.134900","-74.041600","254690","Prekindergarten","12th Grade","New Jersey","173"
"SEASIDE HEIGHTS SCHOOL DISTRICT","New Jersey","3414790","OCEAN COUNTY","34029","34","1","1200 BAY BLVD","SEASIDE HEIGHTS","NJ ","08751","1842","1200 BAY BLVD","SEASIDE HEIGHTS","NJ ","08751","1842","7327938485","1-Local school district","39.946300","-74.078000","294710","Prekindergarten","6th Grade","New Jersey","202"
"SECAUCUS BOARD OF EDUCATION","New Jersey","3414850","HUDSON COUNTY","34017","34","4","20 CENTRE AVE","SECAUCUS","NJ ","07094","1496","PO BOX 1496","SECAUCUS","NJ ","07096","1496","2019742000","1-Local school district","40.787500","-74.055900","174730","Prekindergarten","12th Grade","New Jersey","2181"
"SHAMONG TOWNSHIP SCHOOL DISTRICT","New Jersey","3414880","BURLINGTON COUNTY","34005","34","2","295 INDIAN MILLS RD","SHAMONG","NJ ","08088","9512","295 INDIAN MILLS ROAD","SHAMONG","NJ ","08088","9512","6092680120","1-Local school district","39.817100","-74.765700","054740","Prekindergarten","8th Grade","New Jersey","834"
"SHORE REGIONAL HIGH SCHOOL DISTRICT","New Jersey","3414940","MONMOUTH COUNTY","34025","34","1","132 MONMOUTH PARK HWY","WEST LONG BRANCH","NJ ","07764","1396","132 MONMOUTH PARK HWY.","WEST LONG BRANCH","NJ ","07764","1396","7322229300","1-Local school district","40.298000","-74.023900","254760","9th Grade","12th Grade","New Jersey","642"
"SHREWSBURY BOROUGH SCHOOL DISTRICT","New Jersey","3414970","MONMOUTH COUNTY","34025","34","1","20 OBRE PLACE","SHREWSBURY","NJ ","07702","4124","20 OBRE PLACE","SHREWSBURY","NJ ","07702","4124","7327470882","1-Local school district","40.327700","-74.064200","254770","Prekindergarten","8th Grade","New Jersey","478"
"SOARAING HEIGHTS CHARTER SCHOOL","New Jersey","3400036","HUDSON COUNTY","34017","34","1","1 ROMAR AVE","JERSEY CITY","NJ ","07305","","1 ROMAR AVENUE","JERSEY CITY","NJ ","07305","","2014344800","7-Charter school agency","40.698100","-74.100800","807830","Kindergarten","8th Grade","New Jersey","225"
"SOMERDALE PUBLIC SCHOOL","New Jersey","3415000","CAMDEN COUNTY","34007","34","1","301 GRACE ST","SOMERDALE","NJ ","08083","2737","301 GRACE STREET","SOMERDALE","NJ ","08083","2737","8567836261","1-Local school district","39.850300","-75.020200","074790","Prekindergarten","8th Grade","New Jersey","527"
"SOMERS POINT SCHOOL DISTRICT","New Jersey","3415030","ATLANTIC COUNTY","34001","34","3","121 WEST NEW YORK AVE","SOMERS POINT","NJ ","08244","1408","121 W. NEW YORK AVENUE","SOMERS POINT","NJ ","08244","1408","6099272053","1-Local school district","39.316000","-74.596500","014800","Prekindergarten","8th Grade","New Jersey","1068"
"SOMERSET COUNTY EDUCATIONAL SERVICES COMMISSION","New Jersey","3480280","SOMERSET COUNTY","34035","34","2","991 ROUTE 22 WEST","BRIDGEWATER","NJ ","08807","","991 ROUTE 22 WEST STE 102","BRIDGEWATER","NJ ","08807","","9087071640","1-Local school district","40.581200","-74.603900","354805","Kindergarten","12th Grade","New Jersey","175"
"SOMERSET COUNTY VOCATIONAL AND TECHNICAL SCHOOLS","New Jersey","3415060","SOMERSET COUNTY","34035","34","1","14 VOGT DR","BRIDGEWATER","NJ ","08807","0350","P.O. BOX 6350","BRIDGEWATER","NJ ","08807","0350","9085268900","1-Local school district","40.585500","-74.603700","354810","9th Grade","12th Grade","New Jersey","356"
"SOMERSET HILLS REGIONAL SCHOOL DISTRICT","New Jersey","3400009","SOMERSET COUNTY","34035","34","3","25 OLCOTT AVE","BERNARDSVILLE","NJ ","07924","2307","25 OLCOTT AVENUE","BERNARDSVILLE","NJ ","07924","2307","9082041930","1-Local school district","40.721400","-74.564800","354815","Prekindergarten","12th Grade","New Jersey","2014"
"SOMERVILLE PUBLIC SCHOOLS","New Jersey","3415090","SOMERSET COUNTY","34035","34","3","51 WEST CLIFF ST","SOMERVILLE","NJ ","08876","1903","51 WEST CLIFF ST.","SOMERVILLE","NJ ","08876","1903","9082184100","1-Local school district","40.571600","-74.614200","354820","Prekindergarten","12th Grade","New Jersey","2461"
"SOUTH  BERGEN JOINTURE COMMISSION","New Jersey","3400007","BERGEN COUNTY","34003","34","3","500 ROUTE 17 SOUTH","HASBROUCK HEIGHTS","NJ ","07604","","500 ROUTE 17 SOUTH","HASBROUCK HEIGHTS","NJ ","07604","","2013930475","1-Local school district","40.869300","-74.063300","034845","Prekindergarten","12th Grade","New Jersey","294"
"SOUTH AMBOY SCHOOL DISTRICT","New Jersey","3415120","MIDDLESEX COUNTY","34023","34","2","240 JOHN ST","SOUTH AMBOY","NJ ","08879","1794","240 JOHN STREET","SOUTH AMBOY","NJ ","08879","1794","7325252100","1-Local school district","40.481200","-74.281300","234830","Prekindergarten","12th Grade","New Jersey","1105"
"SOUTH BOUND BROOK PUBLIC SCHOOLS","New Jersey","3415180","SOMERSET COUNTY","34035","34","1","122 ELIZABETH ST","SOUTH BOUND BROOK","NJ ","08880","1218","122 ELIZABETH STREET","SOUTH BOUND BROOK","NJ ","08880","1218","7323560018","1-Local school district","40.554000","-74.532200","354850","Prekindergarten","12th Grade","New Jersey","456"
"SOUTH BRUNSWICK SCHOOL DISTRICT","New Jersey","3415210","MIDDLESEX COUNTY","34023","34","10","231 BLACK HORSE LN","NORTH BRUNSWICK","NJ ","08902","0181","P.O. BOX 181","MONMOUTH JUNCTION","NJ ","08852","0181","7322977800","1-Local school district","40.420300","-74.512800","234860","Prekindergarten","12th Grade","New Jersey","8804"
"SOUTH HACKENSACK","New Jersey","3415240","BERGEN COUNTY","34003","34","1","1 DYER AVE","SOUTH HACKENSACK","NJ ","07606","1584","1 DYER AVENUE","SOUTH HACKENSACK","NJ ","07606","1584","2014402782","1-Local school district","40.866600","-74.045900","034870","Prekindergarten","12th Grade","New Jersey","253"
"SOUTH HARRISON TOWNSHIP SCHOOL DISTRICT","New Jersey","3415270","GLOUCESTER COUNTY","34015","34","1","904 MULLICA HILL RD","HARRISONVILLE","NJ ","08039","0112","904 MULLICA HILL ROAD","HARRISONVILLE","NJ ","08039","0112","8567690855","1-Local school district","39.689200","-75.266600","154880","Prekindergarten","6th Grade","New Jersey","370"
"SOUTH HUNTERDON REGIONAL","New Jersey","3415300","HUNTERDON COUNTY","34019","34","1","301 MT. AIRY HARBOURTON RD","LAMBERTVILLE","NJ ","08530","9801","301 MT. AIRY - HARBOURTON RD","LAMBERTVILLE","NJ ","08530","9801","6093972060","1-Local school district","40.386800","-74.892900","194890","7th Grade","12th Grade","New Jersey","420"
"SOUTH ORANGE-MAPLEWOOD SCHOOL DISTRICT","New Jersey","3415330","ESSEX COUNTY","34013","34","9","525 ACADEMY ST","MAPLEWOOD","NJ ","07040","1311","525 ACADEMY STREET","MAPLEWOOD","NJ ","07040","1311","9737625600","1-Local school district","40.735900","-74.264600","134900","Prekindergarten","12th Grade","New Jersey","6759"
"SOUTH PLAINFIELD PUBLIC SCHOOLS","New Jersey","3415360","MIDDLESEX COUNTY","34023","34","8","125 JACKSON AVE","SOUTH PLAINFIELD","NJ ","07080","4107","125 JACKSON AVENUE","SOUTH PLAINFIELD","NJ ","07080","4107","9087544620","1-Local school district","40.570600","-74.416400","234910","Prekindergarten","12th Grade","New Jersey","3470"
"SOUTH RIVER PUBLIC SCHOOLS","New Jersey","3415390","MIDDLESEX COUNTY","34023","34","4","15 MONTGOMERY ST","SOUTH RIVER","NJ ","08882","","15 MONTGOMERY STREET","SOUTH RIVER","NJ ","08882","","7326134000","1-Local school district","40.438800","-74.380500","234920","Prekindergarten","12th Grade","New Jersey","2327"
"SOUTHAMPTON TOWNSHIP SCHOOL DISTRICT","New Jersey","3415420","BURLINGTON COUNTY","34005","34","3","177 MAIN ST","SOUTHAMPTON","NJ ","08088","8874","177 MAIN STREET","SOUTHAMPTON","NJ ","08088","8874","6098592256","1-Local school district","39.932800","-74.746300","054930","Prekindergarten","8th Grade","New Jersey","729"
"SOUTHERN REGIONAL SCHOOL DISTRICT","New Jersey","3415480","OCEAN COUNTY","34029","34","2","105 CEDAR BRIDGE RD","MANAHAWKIN","NJ ","08050","3056","105 CEDAR BRIDGE RD.","MANAHAWKIN","NJ ","08050","3056","6095979481","1-Local school district","39.711300","-74.258700","294950","7th Grade","12th Grade","New Jersey","3063"
"SPARTA TOWNSHIP PUBLIC SCHOOLS","New Jersey","3415510","SUSSEX COUNTY","34037","34","4","18 MOHAWK AVE","SPARTA","NJ ","07871","1112","18 MOHAWK AVENUE","SPARTA","NJ ","07871","1112","9737292155","1-Local school district","41.033900","-74.638600","374960","1st Grade","12th Grade","New Jersey","3234"
"SPOTSWOOD PUBLIC SCHOOLS","New Jersey","3415540","MIDDLESEX COUNTY","34023","34","4","105 SUMMERHILL RD","SPOTSWOOD","NJ ","08884","","105 SUMMERHILL ROAD","SPOTSWOOD","NJ ","08884","","7327232200","1-Local school district","40.399200","-74.386600","234970","Prekindergarten","12th Grade","New Jersey","1781"
"SPRING LAKE BOROUGH","New Jersey","3415570","MONMOUTH COUNTY","34025","34","1","411 TUTTLE AVE","SPRING LAKE","NJ ","07762","1507","411 TUTTLE AVENUE","SPRING LAKE","NJ ","07762","1507","7324496380","1-Local school district","40.157800","-74.030100","254980","Prekindergarten","12th Grade","New Jersey","244"
"SPRING LAKE HEIGHTS SCHOOL DISTRICT","New Jersey","3415600","MONMOUTH COUNTY","34025","34","1","1110 HWY 71","SPRING LAKE HEIGHTS","NJ ","07762","2009","1110 HIGHWAY 71","SPRING LAKE HEIGHTS","NJ ","07762","2009","7324496149","1-Local school district","40.153800","-74.036300","254990","Prekindergarten","12th Grade","New Jersey","350"
"SPRINGFIELD PUBLIC SCHOOLS","New Jersey","3415630","UNION COUNTY","34039","34","5","139 MOUNTAIN AVE","SPRINGFIELD","NJ ","07081","1786","139 MOUNTAIN AVE","SPRINGFIELD","NJ ","07081","1786","9733761025","1-Local school district","40.707200","-74.314900","395000","Prekindergarten","12th Grade","New Jersey","2311"
"SPRINGFIELD TOWNSHIP SCHOOL DISTRICT","New Jersey","3415660","BURLINGTON COUNTY","34005","34","1","2146 JACKSONVILLEJOBSTOWN RD","JOBSTOWN","NJ ","08041","9629","2146 JACKSONVILLE-JOBSTOWN RD","JOBSTOWN","NJ ","08041","9629","6097232479","1-Local school district","40.035900","-74.700500","055010","Kindergarten","6th Grade","New Jersey","247"
"STAFFORD TOWNSHIP SCHOOL DISTRICT","New Jersey","3415690","OCEAN COUNTY","34029","34","5","250 NORTH MAIN ST","MANAHAWKIN","NJ ","08050","2895","250 NORTH MAIN STREET","MANAHAWKIN","NJ ","08050","2895","6099785700","1-Local school district","39.702200","-74.256700","295020","Prekindergarten","6th Grade","New Jersey","2255"
"STANHOPE","New Jersey","3415720","SUSSEX COUNTY","34037","34","1","24 VALLEY RD","STANHOPE","NJ ","07874","2843","24 VALLEY ROAD","STANHOPE","NJ ","07874","2843","9733470008","1-Local school district","40.914400","-74.705400","375030","Prekindergarten","8th Grade","New Jersey","364"
"STERLING SCHOOL DISTRICT","New Jersey","3402880","CAMDEN COUNTY","34007","34","1","801 PRESTON AVE","SOMERDALE","NJ ","08083","2175","801 PRESTON AVE.","SOMERDALE","NJ ","08083","2175","8567843545","1-Local school district","39.836800","-75.028200","075035","9th Grade","12th Grade","New Jersey","897"
"STILLWATER TOWNSHIP SCHOOL","New Jersey","3415750","SUSSEX COUNTY","34037","34","1","904 STILLWATER RD","STILLWATER","NJ ","07875","0012","PO BOX 12","STILLWATER","NJ ","07875","0012","9733836171","1-Local school district","41.037600","-74.876700","375040","Prekindergarten","6th Grade","New Jersey","337"
"STOCKTON BOROUGH SCHOOL DISTRICT","New Jersey","3415780","HUNTERDON COUNTY","34019","34","1","19 SOUTH MAIN ST","STOCKTON","NJ ","08559","2125","19 SOUTH MAIN STREET","STOCKTON","NJ ","08559","2125","6093972012","1-Local school district","40.405200","-74.975100","195050","Prekindergarten","6th Grade","New Jersey","52"
"STONE HARBOR ELEMENTARY SCHOOL","New Jersey","3415810","CAPE MAY COUNTY","34009","34","1","275 93RD ST","STONE HARBOR","NJ ","08247","","275 93RD STREET","STONE HARBOR","NJ ","08247","","6093684413","1-Local school district","39.056200","-74.758600","095060","Kindergarten","12th Grade","New Jersey","73"
"STOW CREEK TOWNSHIP","New Jersey","3415840","CUMBERLAND COUNTY","34011","34","1","11 GUM TREE CORNER RD","BRIDGETON","NJ ","08302","0141","11 GUM TREE CORNER ROAD","BRIDGETON","NJ ","08302","0141","8564551717","1-Local school district","39.453300","-75.344900","115070","Kindergarten","8th Grade","New Jersey","118"
"STRATFORD SCHOOL DISTRICT","New Jersey","3415870","CAMDEN COUNTY","34007","34","2","111 WARWICK RD","STRATFORD","NJ ","08084","1221","111 WARWICK ROAD","STRATFORD","NJ ","08084","1221","8567832555","1-Local school district","39.832300","-75.019100","075080","Prekindergarten","8th Grade","New Jersey","814"
"SUMMIT PUBLIC SCHOOLS","New Jersey","3415900","UNION COUNTY","34039","34","9","14 BEEKMAN TERRACE","SUMMIT","NJ ","07901","2545","14 BEEKMAN TERRACE","SUMMIT","NJ ","07901","2545","9089182100","1-Local school district","40.714100","-74.377500","395090","Prekindergarten","12th Grade","New Jersey","4122"
"SUSSEX COUNTY CHARTER SCHOOL FOR TECHNOLOGY","New Jersey","3400055","SUSSEX COUNTY","34037","34","1","385 NORTH CHURCH RD","SPARTA","NJ ","07871","","385 N. CHURCH RD.","SPARTA","NJ ","07871","","9733833250","7-Charter school agency","41.112800","-74.634500","807850","6th Grade","8th Grade","New Jersey","225"
"SUSSEX COUNTY EDUCATIONAL SERVICES COMMISSION","New Jersey","3480320","SUSSEX COUNTY","34037","34","1","10 GAIL CT","SPARTA","NJ ","07871","3203","10 GAIL CT","SPARTA","NJ ","07871","3203","9735796980","1-Local school district","41.073600","-74.666600","375105","Prekindergarten","12th Grade","New Jersey","36"
"SUSSEX COUNTY TECHNICAL SCHOOL","New Jersey","3415930","SUSSEX COUNTY","34037","34","1","105 NORTH CHURCH RD","SPARTA","NJ ","07871","3299","105 NORTH CHURCH ROAD","SPARTA","NJ ","07871","3299","9733836700","1-Local school district","41.097300","-74.650900","375110","9th Grade","12th Grade","New Jersey","748"
"SUSSEX-WANTAGE REGIONAL SCHOOL DISTRICT","New Jersey","3415960","SUSSEX COUNTY","34037","34","3","27 BANK STREEET","SUSSEX","NJ ","07461","1705","27 BANK STREEET","SUSSEX","NJ ","07461","1705","9738753175","1-Local school district","41.210700","-74.609200","375100","Prekindergarten","8th Grade","New Jersey","1224"
"SWEDESBORO-WOOLWICH BOARD OF EDUCATION","New Jersey","3415990","GLOUCESTER COUNTY","34015","34","4","15 FREDRICK BLVD","WOOLWICH TWP","NJ ","08085","9571","15 FREDRICK BLVD","WOOLWICH TWP","NJ ","08085","9571","8562411552","1-Local school district","39.744000","-75.334900","155120","Prekindergarten","6th Grade","New Jersey","1727"
"TABERNACLE TOWNSHIP SCHOOL DISTRICT","New Jersey","3416020","BURLINGTON COUNTY","34005","34","2","132 NEW RD","TABERNACLE","NJ ","08088","8569","132 NEW ROAD","TABERNACLE","NJ ","08088","8569","6092680153","1-Local school district","39.847200","-74.706200","055130","Prekindergarten","8th Grade","New Jersey","762"
"TEAM ACADEMY CHARTER SCHOOL","New Jersey","3400070","ESSEX COUNTY","34013","34","1","60 PARK PLACE","NEWARK","NJ ","07102","2612","60 PARK PLACE","NEWARK","NJ ","07102","2612","9736220905","7-Charter school agency","40.738400","-74.169100","807325","Kindergarten","12th Grade","New Jersey","2231"
"TEANECK COMMUNITY CHARTER SCHOOL","New Jersey","3400015","BERGEN COUNTY","34003","34","1","563 CHESTNUT AVE","TEANECK","NJ ","07666","","563 CHESTNUT AVE.","TEANECK","NJ ","07666","","2018339600","7-Charter school agency","40.884300","-74.023800","807890","Kindergarten","8th Grade","New Jersey","306"
"TEANECK PUBLIC SCHOOL","New Jersey","3416080","BERGEN COUNTY","34003","34","7","1 MERRISON ST","TEANECK","NJ ","07666","4616","1 MERRISON ST.","TEANECK","NJ ","07666","4616","2018335510","1-Local school district","40.887000","-74.007200","035150","Prekindergarten","12th Grade","New Jersey","3727"
"TENAFLY PUBLIC SCHOOLS","New Jersey","3416110","BERGEN COUNTY","34003","34","6","500 TENAFLY RD","TENAFLY","NJ ","07670","1796","500 TENAFLY ROAD","TENAFLY","NJ ","07670","1796","2018164500","1-Local school district","40.929300","-73.966200","035160","Prekindergarten","12th Grade","New Jersey","3584"
"TETERBORO","New Jersey","3416140","BERGEN COUNTY","34003","34","0","510 ROUTE 46 WEST","TETERBORO","NJ ","07608","0760","510 ROUTE 46 WEST","TETERBORO","NJ ","07608","0760","2012881200","1-Local school district","40.859700","-74.054900","035170","†","†","New Jersey","†"
"TEWKSBURY TOWNSHIP SCHOOL DISTRICT","New Jersey","3416170","HUNTERDON COUNTY","34019","34","2","173 OLD TURNPIKE RD","CALIFON","NJ ","07830","3040","173 OLD TURNPIKE ROAD","CALIFON","NJ ","07830","3040","9084392010","1-Local school district","40.704600","-74.773800","195180","Prekindergarten","8th Grade","New Jersey","684"
"THE BARACK OBAMA GREEN CHARTER HIGH","New Jersey","3400740","UNION COUNTY","34039","34","1","35 WATCHUNG AVE","PLAINFIELD","NJ ","07060","1007","35 WATCHUNG AVE","PLAINFIELD","NJ ","07060","1007","8776434064","7-Charter school agency","40.620700","-74.423300","806033","9th Grade","12th Grade","New Jersey","204"
"THE ETHICAL COMMUNITY CHARTER SCHOOL","New Jersey","3400727","HUDSON COUNTY","34017","34","1","95 BROADWAY","JERSEY CITY","NJ ","07306","","95 BROADWAY","JERSEY CITY","NJ ","07306","","2019844151","7-Charter school agency","40.736100","-74.072600","806030","Kindergarten","5th Grade","New Jersey","276"
"THE INSTITUTE FOR EXCELLENCE CHARTER SCHOOL","New Jersey","3400728","CAMDEN COUNTY","34007","34","0","41 SOUTH ROUTE 73","CEDAR BROOK","NJ ","08018","","41 SOUTH ROUTE 73","HAMMONTON","NJ ","08037","","6095619414","7-Charter school agency","39.713000","-74.896800","806027","Kindergarten","5th Grade","New Jersey","†"
"THE KINGDOM CHARTER SCHOOL OF LEADERSHIP","New Jersey","3400752","CAMDEN COUNTY","34007","34","1","121 WEST CHURCH ST","BLACKWOOD","NJ ","08012","","121 WEST CHURCH STREET","BLACKWOOD","NJ ","08012","","8562320100","7-Charter school agency","39.801400","-75.070400","806067","Kindergarten","5th Grade","New Jersey","176"
"THE LEARNING COMMUNITY CHARTER SCHOOL","New Jersey","3400035","HUDSON COUNTY","34017","34","1","2495 JOHN F KENNEDY BLVD","JERSEY CITY","NJ ","07304","","2495 JOHN  F KENNEDY BLVD","JERSEY CITY","NJ ","07304","","2013320900","7-Charter school agency","40.722800","-74.075500","807115","Prekindergarten","8th Grade","New Jersey","570"
"THE NEWARK PUBLIC SCHOOLS","New Jersey","3411340","ESSEX COUNTY","34013","34","72","2 CEDAR ST","NEWARK","NJ ","07102","3015","2 CEDAR STREET","NEWARK","NJ ","07102","3015","9737337333","1-Local school district","40.737900","-74.170900","133570","Prekindergarten","12th Grade","New Jersey","34976"
"THE QUEEN CITY ACADEMY CHARTER SCHOOL","New Jersey","3400061","UNION COUNTY","34039","34","1","815 WEST SEVENTH","PLAINFIELD","NJ ","07063","","815 WEST SEVENTH","PLAINFIELD","NJ ","07063","","9087534700","7-Charter school agency","40.604200","-74.429800","807600","Kindergarten","8th Grade","New Jersey","250"
"THE SCHOOL DISTRICT OF THE CHATHAMS","New Jersey","3400004","MORRIS COUNTY","34027","34","6","58 MEYERSVILLE RD","CHATHAM","NJ ","07928","2313","58 MEYERSVILLE ROAD","CHATHAM","NJ ","07928","2313","9734572500","1-Local school district","40.704400","-74.434500","270785","Prekindergarten","12th Grade","New Jersey","4125"
"THE VILLAGE CHARTER SCHOOL","New Jersey","3400046","MERCER COUNTY","34021","34","1","101 SULLIVAN WAY","TRENTON","NJ ","08628","","101 SULLIVAN WAY","TRENTON","NJ ","08628","","6096950110","7-Charter school agency","40.240800","-74.806100","808140","Kindergarten","8th Grade","New Jersey","360"
"THOMAS EDISON ENERGYSMART CHARTER SCHOOL","New Jersey","3400746","SOMERSET COUNTY","34035","34","1","92 CORTELYOUS LN","SOMERSET","NJ ","08873","","92 CORTELYOUS LANE","SOMERSET","NJ ","08873","","7324127643","7-Charter school agency","40.459200","-74.533100","806081","Kindergarten","5th Grade","New Jersey","254"
"TINTON FALLS SCHOOL DISTRICT","New Jersey","3416200","MONMOUTH COUNTY","34025","34","3","658 TINTON AVE","TINTON FALLS","NJ ","07724","3275","658 TINTON AVENUE","TINTON FALLS","NJ ","07724","3275","7324602400","1-Local school district","40.302000","-74.097700","255185","Prekindergarten","8th Grade","New Jersey","1514"
"TOMS RIVER REGIONAL SCHOOL DISTRICT","New Jersey","3416230","OCEAN COUNTY","34029","34","18","1144 HOOPER AVE","TOMS RIVER","NJ ","08753","7643","1144 HOOPER AVENUE","TOMS RIVER","NJ ","08753","7643","7325055500","1-Local school district","39.975500","-74.183300","295190","Kindergarten","12th Grade","New Jersey","16324"
"TOTOWA PUBLIC SCHOOLS","New Jersey","3416260","PASSAIC COUNTY","34031","34","2","294 TOTOWA RD","TOTOWA","NJ ","07512","0010","294 TOTOWA ROAD","TOTOWA","NJ ","07512","0010","9739560010","1-Local school district","40.905200","-74.206900","315200","Prekindergarten","8th Grade","New Jersey","1055"
"TOWNSHIP OF OCEAN SCHOOLS","New Jersey","3412060","MONMOUTH COUNTY","34025","34","5","163 MONMOUTH RD","OAKHURST","NJ ","07755","1597","163 MONMOUTH ROAD","OAKHURST","NJ ","07755","1597","7325315600","1-Local school district","40.264000","-74.013000","253810","Prekindergarten","12th Grade","New Jersey","3792"
"TRENTON PUBLIC SCHOOLS","New Jersey","3416290","MERCER COUNTY","34021","34","21","108 NORTH CLINTON AVE","TRENTON","NJ ","08609","1014","108 NORTH CLINTON AVENUE","TRENTON","NJ ","08609","1014","6096564900","1-Local school district","40.224200","-74.753900","215210","Prekindergarten","12th Grade","New Jersey","10388"
"TUCKERTON BOROUGH SCHOOL DISTRICT","New Jersey","3416320","OCEAN COUNTY","34029","34","1","213 MARINE ST","TUCKERTON","NJ ","08050","0217","213 MARINE STREET","TUCKERTON","NJ ","08050","0217","6092962858","1-Local school district","39.601600","-74.336000","295220","Prekindergarten","6th Grade","New Jersey","330"
"TWP OF UNION BOARD OF EDUCATION","New Jersey","3416500","UNION COUNTY","34039","34","10","2369 MORRIS AVE","UNION","NJ ","07083","5703","2369 MORRIS AVENUE","UNION","NJ ","07083","5703","9088516419","1-Local school district","40.701300","-74.286600","395290","Prekindergarten","12th Grade","New Jersey","7474"
"UNION BEACH PUBLIC SCHOOL DISTRICT","New Jersey","3416350","MONMOUTH COUNTY","34025","34","1","1207 FLORENCE AVE","UNION BEACH","NJ ","07735","2633","1207 FLORENCE AVE","UNION BEACH","NJ ","07735","2633","7322645405","1-Local school district","40.445700","-74.179300","255230","Prekindergarten","12th Grade","New Jersey","654"
"UNION CITY SCHOOL DISTRICT","New Jersey","3416380","HUDSON COUNTY","34017","34","13","3912 BERGEN TURNPIKE","UNION CITY","NJ ","07087","2507","3912 BERGEN TURNPIKE","UNION CITY","NJ ","07087","2507","2013485851","1-Local school district","40.778300","-74.031500","175240","Prekindergarten","12th Grade","New Jersey","11457"
"UNION COUNTY EDUCATIONAL SERVICES COMMISSION","New Jersey","3416400","UNION COUNTY","34039","34","5","45 CARDINAL DR","WESTFIELD","NJ ","07090","3316","45 CARDINAL DRIVE","WESTFIELD","NJ ","07090","3316","9082339317","1-Local school district","40.680800","-74.329600","395245","1st Grade","12th Grade","New Jersey","313"
"UNION COUNTY TEAMS CHARTER SCHOOL-HIGH SCHOOL/COLLEGE LA","New Jersey","3400083","UNION COUNTY","34039","34","1","515 WEST FOURTH ST","PLAINFIELD","NJ ","07060","","515 WEST FOURTH STREET","PLAINFIELD","NJ ","07060","","9087549043","7-Charter school agency","40.612400","-74.425700","808010","Kindergarten","12th Grade","New Jersey","320"
"UNION COUNTY VOCATIONAL-TECHNICAL SCHOOL DISTRICT","New Jersey","3418040","UNION COUNTY","34039","34","5","1776 RARITAN RD","SCOTCH PLAINS","NJ ","07076","2928","1776 RARITAN ROAD","SCOTCH PLAINS","NJ ","07076","2928","9088898288","1-Local school district","40.617000","-74.358000","395260","9th Grade","12th Grade","New Jersey","1340"
"UNION TOWNSHIP SCHOOL","New Jersey","3416440","HUNTERDON COUNTY","34019","34","2","165 PERRYVILLE RD","HAMPTON","NJ ","08827","0231","165 PERRYVILLE ROAD","HAMPTON","NJ ","08827","0231","9087355511","1-Local school district","40.631500","-74.970500","195270","Prekindergarten","8th Grade","New Jersey","497"
"UNITY CHARTER SCHOOL","New Jersey","3400051","MORRIS COUNTY","34027","34","1","1 EVERGREEN PLACE","MORRISTOWN","NJ ","07960","","1 EVERGREEN PLACE","MORRISTOWN","NJ ","07960","","9732921808","7-Charter school agency","40.805600","-74.466700","808050","Kindergarten","8th Grade","New Jersey","195"
