"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"NORTHEAST SCHOOL CORP","Indiana","1808160","SULLIVAN COUNTY","18153","18","6","406 NORTH VINE ST","HYMERA","IN ","47855","0493","PO BOX 493","HYMERA","IN ","47855","0493","8123835761","1-Local school district","39.188900","-87.300400","7645","Prekindergarten","12th Grade","Indiana","1274"
"NORTHEASTERN WAYNE SCHOOLS","Indiana","1808190","WAYNE COUNTY","18177","18","2","314 WEST MAIN ST","FOUNTAIN CITY","IN ","47341","0406","PO BOX 406","FOUNTAIN CITY","IN ","47341","0406","7658472821","1-Local school district","39.955100","-84.920400","8375","Prekindergarten","12th Grade","Indiana","1261"
"NORTHERN IN EDUCATION CENTER","Indiana","1800040","ST. JOSEPH COUNTY","18141","18","0","56535 MAGNETIC DR","MISHAWAKA","IN ","46545","","56535 MAGNETIC DR","MISHAWAKA","IN ","46545","","5742540111","4-Regional education services agency","41.672900","-86.128800","9510","†","†","Indiana","†"
"NORTHERN WELLS COM SCHOOLS","Indiana","1808220","WELLS COUNTY","18179","18","4","312 NORTH JEFFERSON ST","OSSIAN","IN ","46777","0386","312 N JEFFERSON ST","OSSIAN","IN ","46777","0386","2606224125","1-Local school district","40.877300","-85.166700","8435","Prekindergarten","12th Grade","Indiana","2412"
"NORTHWEST ALLEN COUNTY SCHOOLS","Indiana","1808250","ALLEN COUNTY","18003","18","11","13119 COLDWATER RD","FORT WAYNE","IN ","46845","9632","13119 COLDWATER RD","FORT WAYNE","IN ","46845","9632","2606373155","1-Local school district","41.204800","-85.133100","0225","Prekindergarten","12th Grade","Indiana","6853"
"NORTHWEST IN EDUCATION CENTER","Indiana","1800130","LAKE COUNTY","18089","18","0","2939 41ST ST","HIGHLAND","IN ","46322","2733","2939 41ST ST","HIGHLAND","IN ","46322","2733","2199220900","4-Regional education services agency","41.544700","-87.456600","9570","†","†","Indiana","†"
"NORTHWEST INDIANA SPEC ED COOP","Indiana","1808320","LAKE COUNTY","18089","18","1","2150 WEST 97TH PLACE","CROWN POINT","IN ","46307","2396","2150 W 97TH PL","CROWN POINT","IN ","46307","2396","2196636500","4-Regional education services agency","41.441400","-87.360500","4570","Kindergarten","12th Grade","Indiana","105"
"NORTHWESTERN CON SCHOOL CORP","Indiana","1808310","SHELBY COUNTY","18145","18","3","4920 WEST 600 NORTH","FAIRLAND","IN ","46126","9702","4920 W 600 N","FAIRLAND","IN ","46126","9702","3178357461","1-Local school district","39.610400","-85.873600","7350","Prekindergarten","12th Grade","Indiana","1445"
"NORTHWESTERN SCHOOL CORP","Indiana","1802040","HOWARD COUNTY","18067","18","4","3075 NORTH WASHINGTON ST","KOKOMO","IN ","46901","9121","3075 N WASHINGTON ST","KOKOMO","IN ","46901","9121","7654523060","1-Local school district","40.520600","-86.127900","3470","Kindergarten","12th Grade","Indiana","1727"
"OAK HILL UNITED SCHOOL CORP","Indiana","1808340","GRANT COUNTY","18053","18","5","1474 NORTH 800 WEST 27","CONVERSE","IN ","46919","0550","1474 N 800 W 27 PO BOX 550","CONVERSE","IN ","46919","0550","7653953341","1-Local school district","40.571700","-85.825600","5625","Prekindergarten","12th Grade","Indiana","1648"
"OLD NATIONAL TRAIL SPEC SERV COOP","Indiana","1800078","PUTNAM COUNTY","18133","18","0","1 NORTH CALBERT WAY","GREENCASTLE","IN ","46135","","1 N CALBERT WAY","GREENCASTLE","IN ","46135","","7656532781","4-Regional education services agency","39.640300","-86.855900","6720","Prekindergarten","12th Grade","Indiana","–"
"OPTIONS CHARTER SCH - NOBLESVILLE","Indiana","1800056","HAMILTON COUNTY","18057","18","1","9945 CUMBERLAND POINTE BLVD","NOBLESVILLE","IN ","46060","","9945 CUMBERLAND POINTE BLVD","NOBLESVILLE","IN ","46060","","3177738659","7-Charter school agency","40.015000","-85.992000","9640","9th Grade","12th Grade","Indiana","162"
"OPTIONS CHARTER SCHOOL - CARMEL","Indiana","1800016","HAMILTON COUNTY","18057","18","1","530 WEST CARMEL DR","CARMEL","IN ","46032","","530 W CARMEL DR","CARMEL","IN ","46032","","3178152098","7-Charter school agency","39.963200","-86.136500","9325","9th Grade","12th Grade","Indiana","170"
"OREGON-DAVIS SCHOOL CORP","Indiana","1808460","STARKE COUNTY","18149","18","2","5998 NORTH 750 EAST","HAMLET","IN ","46532","","5998 N 750 E","HAMLET","IN ","46532","","5748672111","1-Local school district","41.388700","-86.551400","7495","Kindergarten","12th Grade","Indiana","596"
"ORLEANS COMMUNITY SCHOOLS","Indiana","1808490","ORANGE COUNTY","18117","18","2","173 WEST MARLEY ST","ORLEANS","IN ","47452","9705","173 W MARLEY ST","ORLEANS","IN ","47452","9705","8128652688","1-Local school district","38.668900","-86.455700","6145","Prekindergarten","12th Grade","Indiana","857"
"PADUA ACADEMY","Indiana","1800096","MARION COUNTY","18097","18","1","349 NORTH WARMAN AVE","INDIANAPOLIS","IN ","46222","","349 N WARMAN AVE","INDIANAPOLIS","IN ","46222","","3172361532","7-Charter school agency","39.771700","-86.206300","9720","Kindergarten","8th Grade","Indiana","234"
"PAOLI COMMUNITY SCHOOL CORP","Indiana","1808640","ORANGE COUNTY","18117","18","2","501 ELM ST OFC SUPT","PAOLI","IN ","47454","1197","501 ELM ST - OFC SUPT","PAOLI","IN ","47454","1197","8127234717","1-Local school district","38.550600","-86.476000","6155","Kindergarten","12th Grade","Indiana","1569"
"PARAMOUNT SCHOOL OF EXCELLENCE INC","Indiana","1800086","MARION COUNTY","18097","18","1","3020 NOWLAND AVE","INDIANAPOLIS","IN ","46201","","3020 NOWLAND AVE","INDIANAPOLIS","IN ","46201","","3177756660","7-Charter school agency","39.787000","-86.112900","9680","Kindergarten","8th Grade","Indiana","528"
"PARKE-VERMILLION ED & TRNG INTER","Indiana","1800079","VERMILLION COUNTY","18165","18","0","3636 EAST US HWY 36","HILLSDALE","IN ","47854","","PO BOX 95","HILLSDALE","IN ","47854","","7652452870","4-Regional education services agency","39.789800","-87.397000","8025","9th Grade","12th Grade","Indiana","0"
"PENN-HARRIS-MADISON SCH CORP","Indiana","1808760","ST. JOSEPH COUNTY","18141","18","15","55900 BITTERSWEET RD","MISHAWAKA","IN ","46545","7717","55900 BITTERSWEET RD","MISHAWAKA","IN ","46545","7717","5742597941","1-Local school district","41.683500","-86.109700","7175","Kindergarten","12th Grade","Indiana","10334"
"PERRY CENTRAL COM SCHOOLS CORP","Indiana","1801740","PERRY COUNTY","18123","18","2","18677 OLD SR 37","LEOPOLD","IN ","47551","1099","18677 OLD SR 37","LEOPOLD","IN ","47551","1099","8128435576","1-Local school district","38.111700","-86.604900","6325","Prekindergarten","12th Grade","Indiana","1193"
"PERU COMMUNITY SCHOOLS","Indiana","1808850","MIAMI COUNTY","18103","18","4","35 WEST 3RD ST","PERU","IN ","46970","","35 W 3RD ST","PERU","IN ","46970","","7654733081","1-Local school district","40.752300","-86.069700","5635","Prekindergarten","12th Grade","Indiana","2169"
"PIKE COUNTY SCHOOL CORP","Indiana","1808900","PIKE COUNTY","18125","18","5","907 WALNUT ST","PETERSBURG","IN ","47567","1561","907 WALNUT ST","PETERSBURG","IN ","47567","1561","8123548731","1-Local school district","38.491900","-87.277300","6445","Prekindergarten","12th Grade","Indiana","1951"
"PIONEER REGIONAL SCHOOL CORP","Indiana","1808940","CASS COUNTY","18017","18","2","413 SOUTH CHICAGO ST","ROYAL CENTER","IN ","46978","","PO BOX 577","ROYAL CENTER","IN ","46978","","5746432605","1-Local school district","40.861700","-86.495800","0775","Prekindergarten","12th Grade","Indiana","953"
"PLAINFIELD COMMUNITY SCH CORP","Indiana","1808970","HENDRICKS COUNTY","18063","18","6","985 SOUTH LONGFELLOW DR","PLAINFIELD","IN ","46168","1443","985 S LONGFELLOW DR","PLAINFIELD","IN ","46168","1443","3178392578","1-Local school district","39.694100","-86.396000","3330","Prekindergarten","12th Grade","Indiana","5165"
"PLYMOUTH COMMUNITY SCHOOL CORP","Indiana","1809060","MARSHALL COUNTY","18099","18","7","611 BERKLEY ST","PLYMOUTH","IN ","46563","1817","611 BERKLEY ST","PLYMOUTH","IN ","46563","1817","5749363115","1-Local school district","41.345900","-86.302400","5485","Prekindergarten","12th Grade","Indiana","3750"
"PORTAGE TOWNSHIP SCHOOLS","Indiana","1809150","PORTER COUNTY","18127","18","11","6240 US HWY 6","PORTAGE","IN ","46368","5057","6240 US HWY 6","PORTAGE","IN ","46368","5057","2197626511","1-Local school district","41.550600","-87.167600","6550","Kindergarten","12th Grade","Indiana","7951"
"PORTER COUNTY EDUCATION SERVICES","Indiana","1809130","PORTER COUNTY","18127","18","1","750 RANSOM RD","VALPARAISO","IN ","46385","8973","750 RANSOM RD","VALPARAISO","IN ","46385","8973","2194649607","4-Regional education services agency","41.500900","-87.069600","6455","Kindergarten","12th Grade","Indiana","0"
"PORTER TOWNSHIP SCHOOL CORP","Indiana","1809180","PORTER COUNTY","18127","18","4","248 SOUTH 500 WEST","VALPARAISO","IN ","46385","9642","248 S 500 W","VALPARAISO","IN ","46385","9642","2194774933","1-Local school district","41.398600","-87.161800","6520","Kindergarten","12th Grade","Indiana","1481"
"PRAIRIE HEIGHTS COM SCH CORP","Indiana","1809300","LAGRANGE COUNTY","18087","18","3","0305 SOUTH 1150 EAST","LAGRANGE","IN ","46761","9653","0305 S 1150 E","LAGRANGE","IN ","46761","9653","2603513214","1-Local school district","41.635500","-85.201900","4515","Kindergarten","12th Grade","Indiana","1371"
"RANDOLPH CENTRAL SCHOOL CORP","Indiana","1801770","RANDOLPH COUNTY","18135","18","5","103 NORTH EAST ST","WINCHESTER","IN ","47394","1604","103 N EAST ST","WINCHESTER","IN ","47394","1604","7655841401","1-Local school district","40.172600","-84.979700","6825","Kindergarten","12th Grade","Indiana","1541"
"RANDOLPH EASTERN SCHOOL CORP","Indiana","1803180","RANDOLPH COUNTY","18135","18","2","907 NORTH PLUM ST","UNION CITY","IN ","47390","1097","907 N PLUM ST","UNION CITY","IN ","47390","1097","7659644994","1-Local school district","40.206800","-84.814500","6835","Prekindergarten","12th Grade","Indiana","914"
"RANDOLPH SOUTHERN SCHOOL CORP","Indiana","1810740","RANDOLPH COUNTY","18135","18","2","1 REBEL DR","LYNN","IN ","47355","0385","1 REBEL DR","LYNN","IN ","47355","0385","7658741181","1-Local school district","40.052300","-84.945000","6805","Kindergarten","12th Grade","Indiana","500"
"REGION 8 EDUCATION SERVICE CENTER","Indiana","1800110","ADAMS COUNTY","18001","18","0","251 WEST 850 NORTH","DECATUR","IN ","46733","","251 W 850 N","DECATUR","IN ","46733","","2607246200","4-Regional education services agency","40.868800","-84.942500","9560","†","†","Indiana","†"
"RENAISSANCE ACADEMY CHARTER SCHOOL","Indiana","1800065","LAPORTE COUNTY","18091","18","1","4093 WEST US 20","LAPORTE","IN ","46350","","4093 W US 20","LAPORTE","IN ","46350","","2198788711","7-Charter school agency","41.689700","-86.779400","9690","Kindergarten","8th Grade","Indiana","223"
"RENSSELAER CENTRAL SCHOOL CORP","Indiana","1809420","JASPER COUNTY","18073","18","4","605 GROVE ST","RENSSELAER","IN ","47978","0069","605 GROVE ST","RENSSELAER","IN ","47978","0069","2198667822","1-Local school district","40.932700","-87.156200","3815","Prekindergarten","12th Grade","Indiana","1685"
"RICHLAND-BEAN BLOSSOM C S C","Indiana","1809480","MONROE COUNTY","18105","18","7","600 SOUTH EDGEWOOD DR","ELLETTSVILLE","IN ","47429","1134","600 S EDGEWOOD DR","ELLETTSVILLE","IN ","47429","1134","8128767100","1-Local school district","39.231300","-86.638300","5705","Prekindergarten","12th Grade","Indiana","2823"
"RICHMOND COMMUNITY SCHOOLS","Indiana","1809510","WAYNE COUNTY","18177","18","10","300 HUB ETCHISON PKY","RICHMOND","IN ","47374","5399","300 HUB ETCHISON PKY","RICHMOND","IN ","47374","5399","7659733300","1-Local school district","39.824500","-84.902100","8385","Prekindergarten","12th Grade","Indiana","5304"
"RIPLEY-OHIO-DEARBORN SP ED COOP","Indiana","1800133","RIPLEY COUNTY","18137","18","1","925 NORTH MERIDIAN ST","SUNMAN","IN ","47041","","925 N MERIDIAN ST STE 100","SUNMAN","IN ","47041","","8126232212","4-Regional education services agency","39.245700","-85.097100","1575","Prekindergarten","12th Grade","Indiana","–"
"RISING SUN-OHIO CO COM","Indiana","1809600","OHIO COUNTY","18115","18","2","110 SOUTH HENRIETTA ST","RISING SUN","IN ","47040","1097","110 S HENRIETTA ST","RISING SUN","IN ","47040","1097","8124382655","1-Local school district","38.951200","-84.858000","6080","Kindergarten","12th Grade","Indiana","843"
"RIVER FOREST COMMUNITY SCH CORP","Indiana","1804620","LAKE COUNTY","18089","18","4","3250 MICHIGAN ST","HOBART","IN ","46342","1199","3250 MICHIGAN ST","HOBART","IN ","46342","1199","2199622909","1-Local school district","41.558400","-87.274700","4590","Kindergarten","12th Grade","Indiana","1478"
"ROCHESTER COMMUNITY SCH CORP","Indiana","1809630","FULTON COUNTY","18049","18","4","690 ZEBRA LN","ROCHESTER","IN ","46975","0108","690 ZEBRA LN BOX 108","ROCHESTER","IN ","46975","0108","5742232159","1-Local school district","41.055400","-86.225000","2645","Prekindergarten","12th Grade","Indiana","1876"
"ROCK CREEK COMMUNITY ACADEMY","Indiana","1800099","CLARK COUNTY","18019","18","1","11515 HWY 31","SELLERSBURG","IN ","47172","","11515 HWY 31","SELLERSBURG","IN ","47172","","8122469271","7-Charter school agency","38.437800","-85.761900","9875","Kindergarten","12th Grade","Indiana","462"
"ROCKVILLE COMMUNITY SCHOOL CORP","Indiana","1809660","PARKE COUNTY","18121","18","0","602 HOWARD AVE","ROCKVILLE","IN ","47872","1199","602 HOWARD AVE","ROCKVILLE","IN ","47872","1199","7655695582","1-Local school district","39.767700","-87.234000","6300","Prekindergarten","12th Grade","Indiana","†"
"ROSSVILLE CON SCHOOL DISTRICT","Indiana","1809720","CLINTON COUNTY","18023","18","3","1 ROBERT EGLY DR","ROSSVILLE","IN ","46065","0011","PO BOX 11","ROSSVILLE","IN ","46065","0011","7653792990","1-Local school district","40.414500","-86.598100","1180","Kindergarten","12th Grade","Indiana","993"
"RURAL COMMUNITY SCHOOLS INC","Indiana","1800043","SULLIVAN COUNTY","18153","18","1","2385 NORTH SR 63","SULLIVAN","IN ","47882","","PO BOX 85","GRAYSVILLE","IN ","47852","","8123824500","7-Charter school agency","39.119600","-87.556100","9465","Kindergarten","8th Grade","Indiana","140"
"RUSH COUNTY SCHOOLS","Indiana","1809750","RUSH COUNTY","18139","18","7","330 WEST 8TH ST","RUSHVILLE","IN ","46173","1217","330 W 8TH ST","RUSHVILLE","IN ","46173","1217","7659324186","1-Local school district","39.614800","-85.448400","6995","Prekindergarten","12th Grade","Indiana","2488"
"SALEM COMMUNITY SCHOOLS","Indiana","1809810","WASHINGTON COUNTY","18175","18","4","500 NORTH HARRISON ST","SALEM","IN ","47167","1671","500 N HARRISON ST","SALEM","IN ","47167","1671","8128834437","1-Local school district","38.609100","-86.106100","8205","Kindergarten","12th Grade","Indiana","1960"
"SCHOOL CITY OF EAST CHICAGO","Indiana","1802880","LAKE COUNTY","18089","18","9","210 EAST COLUMBUS DR","EAST CHICAGO","IN ","46312","2799","210 E COLUMBUS DR","EAST CHICAGO","IN ","46312","2799","2193914100","1-Local school district","41.639300","-87.468900","4670","Prekindergarten","12th Grade","Indiana","5042"
"SCHOOL CITY OF HAMMOND","Indiana","1804320","LAKE COUNTY","18089","18","21","41 WILLIAMS ST","HAMMOND","IN ","46320","1948","41 WILLIAMS ST","HAMMOND","IN ","46320","1948","2199332400","1-Local school district","41.611200","-87.522800","4710","Prekindergarten","12th Grade","Indiana","13528"
"SCHOOL CITY OF HOBART","Indiana","1804590","LAKE COUNTY","18089","18","6","32 EAST 7TH ST","HOBART","IN ","46342","5154","32 E 7TH ST","HOBART","IN ","46342","5154","2199428885","1-Local school district","41.527200","-87.257000","4730","Prekindergarten","12th Grade","Indiana","4074"
"SCHOOL CITY OF MISHAWAKA","Indiana","1806840","ST. JOSEPH COUNTY","18141","18","10","1402 SOUTH MAIN ST","MISHAWAKA","IN ","46544","5297","1402 S MAIN ST","MISHAWAKA","IN ","46544","5297","5742544537","1-Local school district","41.649000","-86.180500","7200","Prekindergarten","12th Grade","Indiana","5179"
"SCHOOL TOWN OF HIGHLAND","Indiana","1804560","LAKE COUNTY","18089","18","6","9145 KENNEDY AVE","HIGHLAND","IN ","46322","2796","9145 KENNEDY AVE","HIGHLAND","IN ","46322","2796","2199225615","1-Local school district","41.546700","-87.461600","4720","Kindergarten","12th Grade","Indiana","3240"
"SCHOOL TOWN OF MUNSTER","Indiana","1807350","LAKE COUNTY","18089","18","5","8616 COLUMBIA AVE","MUNSTER","IN ","46321","2597","8616 COLUMBIA AVE","MUNSTER","IN ","46321","2597","2198369111","1-Local school district","41.557300","-87.501500","4740","Prekindergarten","12th Grade","Indiana","4121"
"SCHOOL TOWN OF SPEEDWAY","Indiana","1810920","MARION COUNTY","18097","18","6","5335 WEST 25TH ST","SPEEDWAY","IN ","46224","3905","5335 W 25TH ST","SPEEDWAY","IN ","46224","3905","3172440236","1-Local school district","39.801900","-86.252000","5400","Prekindergarten","12th Grade","Indiana","1670"
"SCOTT COUNTY SCHOOL DISTRICT 1","Indiana","1809990","SCOTT COUNTY","18143","18","3","255 HWY 31S","AUSTIN","IN ","47102","1397","PO BOX 9","AUSTIN","IN ","47102","1397","8127948750","1-Local school district","38.739800","-85.802400","7230","Kindergarten","12th Grade","Indiana","1259"
"SCOTT COUNTY SCHOOL DISTRICT 2","Indiana","1810020","SCOTT COUNTY","18143","18","6","375 EAST MCCLAIN AVE","SCOTTSBURG","IN ","47170","1798","375 E MCCLAIN AVE","SCOTTSBURG","IN ","47170","1798","8127528946","1-Local school district","38.685800","-85.766400","7255","Prekindergarten","12th Grade","Indiana","2705"
"SE NEIGHBORHOOD SCH OF EXCELLENCE","Indiana","1800033","MARION COUNTY","18097","18","1","1601 SOUTH BARTH AVE","INDIANAPOLIS","IN ","46203","","1601 S BARTH AVE","INDIANAPOLIS","IN ","46203","","3174230204","7-Charter school agency","39.746000","-86.140900","9485","Kindergarten","7th Grade","Indiana","413"
"SEYMOUR COMMUNITY SCHOOLS","Indiana","1810080","JACKSON COUNTY","18071","18","7","1638 SOUTH WALNUT ST","SEYMOUR","IN ","47274","0366","1638 S WALNUT ST","SEYMOUR","IN ","47274","0366","8125223340","1-Local school district","38.939100","-85.890000","3675","Prekindergarten","12th Grade","Indiana","4290"
"SHELBY EASTERN SCHOOLS","Indiana","1803210","SHELBY COUNTY","18145","18","4","2451 NORTH 600 EAST","SHELBYVILLE","IN ","46176","9113","2451 N 600 E","SHELBYVILLE","IN ","46176","9113","7655442246","1-Local school district","39.561500","-85.669300","7285","Prekindergarten","12th Grade","Indiana","1319"
"SHELBYVILLE CENTRAL SCHOOLS","Indiana","1810140","SHELBY COUNTY","18145","18","6","803 ST JOSEPH ST","SHELBYVILLE","IN ","46176","1295","803 ST JOSEPH ST","SHELBYVILLE","IN ","46176","1295","3173922505","1-Local school district","39.511000","-85.788700","7365","Prekindergarten","12th Grade","Indiana","4049"
"SHENANDOAH SCHOOL CORPORATION","Indiana","1808280","HENRY COUNTY","18065","18","3","5100 NORTH RAIDER RD","MIDDLETOWN","IN ","47356","9797","5100 N RAIDER RD","MIDDLETOWN","IN ","47356","9797","7653542266","1-Local school district","40.006400","-85.528000","3435","Prekindergarten","12th Grade","Indiana","1387"
"SHERIDAN COMMUNITY SCHOOLS","Indiana","1806480","HAMILTON COUNTY","18057","18","3","24795 NORTH HINESLEY RD","SHERIDAN","IN ","46069","1199","24795 N HINESLEY RD","SHERIDAN","IN ","46069","1199","3177584172","1-Local school district","40.140600","-86.217800","3055","Prekindergarten","12th Grade","Indiana","1051"
"SHOALS COMMUNITY SCHOOL CORP","Indiana","1810170","MARTIN COUNTY","18101","18","2","11741 IRONTON RD","SHOALS","IN ","47581","9663","11741 IRONTON RD","SHOALS","IN ","47581","9663","8122472060","1-Local school district","38.666100","-86.777900","5520","Prekindergarten","12th Grade","Indiana","594"
"SIGNATURE SCHOOL INC","Indiana","1800021","VANDERBURGH COUNTY","18163","18","1","610 MAIN ST","EVANSVILLE","IN ","47708","1417","610 MAIN ST","EVANSVILLE","IN ","47708","1417","8124211820","7-Charter school agency","37.972800","-87.568800","9315","9th Grade","12th Grade","Indiana","328"
"SMITH ACADEMY FOR EXCELLENCE","Indiana","1800131","ALLEN COUNTY","18003","18","1","6806 EMBERS CT","FORT WAYNE","IN ","46815","","6806 EMBERS CT","FORT WAYNE","IN ","46815","","2607495832","7-Charter school agency","41.092000","-85.053600","9760","3rd Grade","10th Grade","Indiana","85"
"SMITH-GREEN COMMUNITY SCHOOLS","Indiana","1810230","WHITLEY COUNTY","18183","18","2","222 WEST TULLEY ST","CHURUBUSCO","IN ","46723","1499","222 W TULLEY ST","CHURUBUSCO","IN ","46723","1499","2606932007","1-Local school district","41.231500","-85.322500","8625","Prekindergarten","12th Grade","Indiana","1192"
"SOUTH ADAMS SCHOOLS","Indiana","1810260","ADAMS COUNTY","18001","18","3","1075 STARFIRE WAY","BERNE","IN ","46711","2397","1075 STARFIRE WAY","BERNE","IN ","46711","2397","2605893133","1-Local school district","40.645700","-84.959300","0035","Prekindergarten","12th Grade","Indiana","1350"
"SOUTH BEND COMMUNITY SCH CORP","Indiana","1810290","ST. JOSEPH COUNTY","18141","18","38","215 SOUTH ST JOSEPH ST","SOUTH BEND","IN ","46601","2295","215 S ST JOSEPH ST","SOUTH BEND","IN ","46601","2295","5742838000","1-Local school district","41.674500","-86.249200","7205","Prekindergarten","12th Grade","Indiana","19680"
"SOUTH CENTRAL AREA SPECIAL ED","Indiana","1810310","ORANGE COUNTY","18117","18","1","600 ELM ST","PAOLI","IN ","47454","9446","600 ELM ST SUITE 2","PAOLI","IN ","47454","9446","8127232089","4-Regional education services agency","38.549600","-86.476100","8225","Kindergarten","12th Grade","Indiana","–"
"SOUTH CENTRAL COM SCHOOL CORP","Indiana","1802190","LAPORTE COUNTY","18091","18","2","9808 SOUTH 600 WEST","UNION MILLS","IN ","46382","9625","9808 S 600 W","UNION MILLS","IN ","46382","9625","2197672263","1-Local school district","41.464400","-86.816200","4940","Prekindergarten","12th Grade","Indiana","943"
"SOUTH DEARBORN COM SCHOOL CORP","Indiana","1800240","DEARBORN COUNTY","18029","18","6","6109 SQUIRE PLACE","AURORA","IN ","47001","1499","6109 SQUIRE PL","AURORA","IN ","47001","1499","8129262090","1-Local school district","39.062900","-84.922200","1600","Prekindergarten","12th Grade","Indiana","2749"
"SOUTH GIBSON SCHOOL CORP","Indiana","1810350","GIBSON COUNTY","18051","18","4","1029 WEST 650 SOUTH","FORT BRANCH","IN ","47648","9739","1029 W 650 S","FORT BRANCH","IN ","47648","9739","8127534230","1-Local school district","38.260300","-87.585200","2765","Prekindergarten","12th Grade","Indiana","1997"
"SOUTH HARRISON COM SCHOOLS","Indiana","1810360","HARRISON COUNTY","18061","18","9","315 SOUTH HARRISON DR","CORYDON","IN ","47112","8417","315 S HARRISON DR","CORYDON","IN ","47112","8417","8127382168","1-Local school district","38.202000","-86.119800","3190","Prekindergarten","12th Grade","Indiana","3127"
"SOUTH HENRY SCHOOL CORP","Indiana","1810380","HENRY COUNTY","18065","18","2","6972 SOUTH SR 103","STRAUGHN","IN ","47387","9761","6972 S SR 103","STRAUGHN","IN ","47387","9761","7659877882","1-Local school district","39.831600","-85.352900","3415","Kindergarten","12th Grade","Indiana","803"
"SOUTH KNOX SCHOOL CORP","Indiana","1810410","KNOX COUNTY","18083","18","2","6116 EAST SR 61","VINCENNES","IN ","47591","","6116 E SR 61","VINCENNES","IN ","47591","0388","8127264440","1-Local school district","38.635400","-87.422100","4325","Kindergarten","12th Grade","Indiana","1194"
"SOUTH MADISON COM SCH CORP","Indiana","1810440","MADISON COUNTY","18095","18","5","203 SOUTH HERITAGE WAY","PENDLETON","IN ","46064","8590","203 S HERITAGE WAY","PENDLETON","IN ","46064","8590","7657782152","1-Local school district","40.000400","-85.765100","5255","Kindergarten","12th Grade","Indiana","4542"
"SOUTH MONTGOMERY COM SCH CORP","Indiana","1810450","MONTGOMERY COUNTY","18107","18","6","200 NORTH 3RD ST","NEW MARKET","IN ","47965","0008","PO BOX 8","NEW MARKET","IN ","47965","0008","7658660203","1-Local school district","39.953600","-86.921300","5845","Kindergarten","12th Grade","Indiana","1710"
"SOUTH NEWTON SCHOOL CORP","Indiana","1810470","NEWTON COUNTY","18111","18","3","13232 SOUTH 50 EAST","KENTLAND","IN ","47951","1212","13232 S 50 E","KENTLAND","IN ","47951","1212","2194745184","1-Local school district","40.805800","-87.382300","5995","Prekindergarten","12th Grade","Indiana","891"
"SOUTH PUTNAM COMMUNITY SCHOOLS","Indiana","1810500","PUTNAM COUNTY","18133","18","4","3999 SOUTH US HWY 231","GREENCASTLE","IN ","46135","9766","3999 S US HWY 231","GREENCASTLE","IN ","46135","9766","7656533119","1-Local school district","39.602700","-86.832700","6705","Kindergarten","12th Grade","Indiana","1147"
"SOUTH RIPLEY COM SCH CORP","Indiana","1810530","RIPLEY COUNTY","18137","18","3","207 WEST TYSON ST","VERSAILLES","IN ","47042","0690","PO BOX 690","VERSAILLES","IN ","47042","0690","8126896282","1-Local school district","39.071600","-85.252800","6865","Kindergarten","12th Grade","Indiana","1165"
"SOUTH SPENCER COUNTY SCH CORP","Indiana","1810560","SPENCER COUNTY","18147","18","4","321 SOUTH 5TH ST","ROCKPORT","IN ","47635","0026","PO BOX 26","ROCKPORT","IN ","47635","0026","8126492591","1-Local school district","37.880300","-87.051300","7445","Prekindergarten","12th Grade","Indiana","1336"
"SOUTH VERMILLION COM SCH CORP","Indiana","1810590","VERMILLION COUNTY","18165","18","5","800 WEST WILDCAT DR","CLINTON","IN ","47842","0387","PO BOX 387","CLINTON","IN ","47842","0387","7658322426","1-Local school district","39.688100","-87.412500","8020","Prekindergarten","12th Grade","Indiana","1812"
"SOUTHEAST DUBOIS CO SCH CORP","Indiana","1810640","DUBOIS COUNTY","18037","18","4","432 EAST 15TH ST","FERDINAND","IN ","47532","9199","432 E 15TH ST","FERDINAND","IN ","47532","9199","8123671653","1-Local school district","38.227600","-86.859000","2100","Prekindergarten","12th Grade","Indiana","1358"
"SOUTHEAST FOUNTAIN SCHOOL CORP","Indiana","1810620","FOUNTAIN COUNTY","18045","18","2","744 EAST US HWY 136","VEEDERSBURG","IN ","47987","9783","744 E US HWY 136","VEEDERSBURG","IN ","47987","9783","7652942254","1-Local school district","40.104500","-87.227000","2455","Kindergarten","12th Grade","Indiana","1151"
"SOUTHEASTERN CAREER CENTER","Indiana","1810660","RIPLEY COUNTY","18137","18","1","901 WEST US 50","VERSAILLES","IN ","47042","9198","901 W US 50","VERSAILLES","IN ","47042","9198","8126895253","4-Regional education services agency","39.070400","-85.265700","6915","9th Grade","12th Grade","Indiana","0"
