"Agency Name","State Name [District] Latest available year","Agency ID - NCES Assigned [District] Latest available year","County Name [District] 2013-14","County Number [District] 2013-14","ANSI/FIPS State Code [District] Latest available year","Total Number Operational Schools [Public School] 2013-14","Location Address [District] 2013-14","Location City [District] 2013-14","Location State Abbr [District] 2013-14","Location ZIP [District] 2013-14","Location ZIP4 [District] 2013-14","Mailing Address [District] 2013-14","Mailing City [District] 2013-14","Mailing State Abbr [District] 2013-14","Mailing ZIP [District] 2013-14","Mailing ZIP4 [District] 2013-14","Phone Number [District] 2013-14","Agency Type [District] 2013-14","Latitude [District] 2013-14","Longitude [District] 2013-14","State Agency ID [District] 2013-14","Lowest Grade Offered [District] 2013-14","Highest Grade Offered [District] 2013-14","State Name [District] 2013-14","Total Students (UG, PK-12) [District] 2013-14"
"TRANSYLVANIA COMMUNITY IN-SCHOOLS","North Carolina","3700173","TRANSYLVANIA COUNTY","37175","37","0","–","BERVARD","NC ","28712","","PO BOX 669","BERVARD","NC ","28712","","8288857360","8-Other education agency","35.237500","-82.743200","711","†","†","North Carolina","†"
"TRANSYLVANIA COUNTY SCHOOLS","North Carolina","3704530","TRANSYLVANIA COUNTY","37175","37","9","225 ROSENWALD LN","BREVARD","NC ","28712","3239","225 ROSENWALD LN","BREVARD","NC ","28712","3239","8288846173","1-Local school district","35.236800","-82.743200","880","Prekindergarten","12th Grade","North Carolina","3520"
"TRIAD MATH AND SCIENCE ACADEMY","North Carolina","3700315","GUILFORD COUNTY","37081","37","1","700 CREEK RIDGE RD","GREENSBORO","NC ","27406","","700 CREEK RIDGE RD","GREENSBORO","NC ","27406","","3366210061","7-Charter school agency","36.030100","-79.809600","41F","Kindergarten","11th Grade","North Carolina","650"
"TRIANGLE MATH AND SCIENCE ACADEMY","North Carolina","3700324","WAKE COUNTY","37183","37","1","207 EAST HARGETT ST","RALEIGH","NC ","27601","","207 E HARGETT ST","RALEIGH","NC ","27601","","9192978709","7-Charter school agency","35.778600","-78.635400","92T","Kindergarten","7th Grade","North Carolina","358"
"TWO RIVERS COMMUNITY SCHOOL","North Carolina","3700138","WATAUGA COUNTY","37189","37","1","1018 ARCHIE CARROLL RD","BOONE","NC ","28607","","1018 ARCHIE CARROLL ROAD","BOONE","NC ","28607","","8282625411","7-Charter school agency","36.227000","-81.614500","95A","Kindergarten","8th Grade","North Carolina","187"
"TYRRELL COUNTY SCHOOLS","North Carolina","3704590","TYRRELL COUNTY","37177","37","3","1107 HWY 64 EAST","COLUMBIA","NC ","27925","0328","PO BOX 328","COLUMBIA","NC ","27925","0328","2527961121","1-Local school district","35.919200","-76.231700","890","Prekindergarten","12th Grade","North Carolina","544"
"UNION ACADEMY CHARTER SCHOOL","North Carolina","3700112","UNION COUNTY","37179","37","1","675 NORTH ML KING JR BLVD","MONROE","NC ","28110","","675 NORTH ML KING JR BLVD","MONROE","NC ","28110","","7042388883","7-Charter school agency","34.974800","-80.578700","90A","Kindergarten","12th Grade","North Carolina","1305"
"UNION COUNTY PUBLIC SCHOOLS","North Carolina","3704620","UNION COUNTY","37179","37","52","400 NORTH CHURCH ST","MONROE","NC ","28112","4730","307 E. JEFFERSON STREET","MONROE","NC ","28112","4730","7042969898","1-Local school district","34.983800","-80.547300","900","Prekindergarten","12th Grade","North Carolina","41074"
"UNITED COMMUNITY SCHOOL","North Carolina","3700367","MECKLENBURG COUNTY","37119","37","0","TBD","TBD","NC ","28213","","7612 METROLINER CT","CHARLOTTE","NC ","28213","","7047805830","7-Charter school agency","35.283100","-80.748800","61K","†","†","North Carolina","†"
"UWHARRIE CHARTER ACADEMY","North Carolina","3700334","RANDOLPH COUNTY","37151","37","1","301 LEWALLEN RD","ASHEBORO","NC ","27204","","PO BOX 1282","ASHEBORO","NC ","27204","","3366100813","7-Charter school agency","35.691800","-79.832800","76N","9th Grade","10th Grade","North Carolina","186"
"VANCE CHARTER SCHOOL","North Carolina","3700096","VANCE COUNTY","37181","37","1","1227 DABNEY DR","HENDERSON","NC ","27536","","1227 DABNEY DRIVE","HENDERSON","NC ","27536","","2524310440","7-Charter school agency","36.330300","-78.430400","91A","Kindergarten","8th Grade","North Carolina","541"
"VANCE COUNTY SCHOOLS","North Carolina","3704650","VANCE COUNTY","37181","37","16","1724 GRAHAM AVE","HENDERSON","NC ","27536","4295","PO BOX 7001","HENDERSON","NC ","27536","7001","2524922127","1-Local school district","36.326100","-78.445500","910","Prekindergarten","12th Grade","North Carolina","6563"
"VICTORIOUS COMMUNITY DEVELOPMENT","North Carolina","3700170","DURHAM COUNTY","37063","37","0","2116 PAGE RD","DURHAM","NC ","27703","","2116 PAGE ROAD","DURHAM","NC ","27703","","9199577500","8-Other education agency","35.930100","-78.814900","721","†","†","North Carolina","†"
"VOYAGER ACADEMY","North Carolina","3700139","DURHAM COUNTY","37063","37","1","101 HOCK PARC","DURHAM","NC ","27704","","101 HOCK PARC","DURHAM","NC ","27704","","9194333301","7-Charter school agency","36.045900","-78.895900","32L","Kindergarten","12th Grade","North Carolina","1342"
"WAKE COUNTY SCHOOLS","North Carolina","3704720","WAKE COUNTY","37183","37","170","5625 DILLARD DR","CARY","NC ","27518","9227","5625 DILLARD DRIVE","CARY","NC ","27518","9227","9194317400","1-Local school district","35.754200","-78.736600","920","Prekindergarten","12th Grade","North Carolina","153534"
"WAKE FOREST CHARTER ACADEMY","North Carolina","3700364","WAKE COUNTY","37183","37","0","TBD","TBD","NC ","27587","","107 S. WHITE STREET","WAKE FOREST","NC ","27587","","9193574649","7-Charter school agency","35.970700","-78.527400","92V","†","†","North Carolina","†"
"WAMY COMM ACTION INC","North Carolina","3700178","WATAUGA COUNTY","37189","37","0","152 SOUTHGATE DR","BOONE","NC ","28607","","PO BOX 2688","BOONE","NC ","28607","","8282642421","8-Other education agency","36.198800","-81.659500","712","†","†","North Carolina","†"
"WARREN COUNTY SCHOOLS","North Carolina","3704740","WARREN COUNTY","37185","37","8","109 COUSIN LUCY'S LN","WARRENTON","NC ","27589","0110","PO BOX 110","WARRENTON","NC ","27589","0110","2522573184","1-Local school district","36.395300","-78.157100","930","Prekindergarten","12th Grade","North Carolina","2361"
"WASHINGTON COUNTY SCHOOLS","North Carolina","3704800","WASHINGTON COUNTY","37187","37","5","802 WASHINGTON ST","PLYMOUTH","NC ","27962","0747","802 WASHINGTON ST","PLYMOUTH","NC ","27962","0747","2527935171","1-Local school district","35.855200","-76.743300","940","Prekindergarten","12th Grade","North Carolina","1670"
"WASHINGTON MONTESSORI","North Carolina","3700101","BEAUFORT COUNTY","37013","37","1","2330 OLD BATH HWY","WASHINGTON","NC ","27889","3851","2330 OLD BATH HWY","WASHINGTON","NC ","27889","3851","2529461977","7-Charter school agency","35.540800","-76.978000","07A","Kindergarten","8th Grade","North Carolina","301"
"WATAUGA COUNTY SCHOOLS","North Carolina","3704830","WATAUGA COUNTY","37189","37","9","175 PIONEER TRAIL","BOONE","NC ","28607","1790","PO BOX 1790","BOONE","NC ","28607","1790","8282647190","1-Local school district","36.229500","-81.661100","950","Prekindergarten","12th Grade","North Carolina","4325"
"WATER'S EDGE VILLAGE SCHOOL","North Carolina","3700329","CURRITUCK COUNTY","37053","37","1","1126 SCHOOL HOUSE LN","COROLLA","NC ","27927","","PO BOX 215","COROLLA","NC ","27927","","2524559449","7-Charter school agency","36.378300","-75.832000","27A","Kindergarten","6th Grade","North Carolina","19"
"WAYNE COUNTY PUBLIC SCHOOLS","North Carolina","3704880","WAYNE COUNTY","37191","37","31","2001 EAST ROYALL AVE","GOLDSBORO","NC ","27533","1797","PO DRAWER 1797","GOLDSBORO","NC ","27533","1797","9197315900","1-Local school district","35.386700","-77.961100","960","Prekindergarten","12th Grade","North Carolina","19197"
"WAYNE PREPARATORY","North Carolina","3700377","WAYNE COUNTY","37191","37","0","TBD","TBD","NC ","27534","","601 BROOKWOOD LN","GOLDSBORO","NC ","27534","","9197357587","7-Charter school agency","35.375500","-77.927000","96F","†","†","North Carolina","†"
"WELDON CITY SCHOOLS","North Carolina","3704890","HALIFAX COUNTY","37083","37","4","301 MULBERRY ST","WELDON","NC ","27890","1431","301 MULBERRY STREET","WELDON","NC ","27890","1431","2525364821","1-Local school district","36.427800","-77.600300","422","Prekindergarten","12th Grade","North Carolina","1039"
"WHITEVILLE CITY SCHOOLS","North Carolina","3704920","COLUMBUS COUNTY","37047","37","5","107 WEST WALTER ST","WHITEVILLE","NC ","28472","4019","PO BOX 609","WHITEVILLE","NC ","28472","0609","9106424116","1-Local school district","34.323400","-78.703500","241","Prekindergarten","12th Grade","North Carolina","2262"
"WILKES COUNTY SCHOOLS","North Carolina","3704950","WILKES COUNTY","37193","37","22","613 CHERRY ST","NORTH WILKESBORO","NC ","28659","","613 CHERRY ST","NORTH WILKESBORO","NC ","28659","","3366671121","1-Local school district","36.159500","-81.142600","970","Prekindergarten","12th Grade","North Carolina","9863"
"WILLOW OAK MONTESSORI","North Carolina","3700341","CHATHAM COUNTY","37037","37","1","50101 GOVERNORS DR","CHAPEL HILL","NC ","27517","","50101 GOVERNORS DR","CHAPEL HILL","NC ","27517","","9192407787","7-Charter school agency","35.855000","-79.025300","19C","1st Grade","3rd Grade","North Carolina","89"
"WILMINGTON PREPARATORY ACADEMY","North Carolina","3700141","NEW HANOVER COUNTY","37129","37","1","4905 SOUTH COLLEGE RD","WILMINGTON","NC ","28412","","4905 S COLLEGE RD","WILMINGTON","NC ","28412","","9107996776","7-Charter school agency","34.149000","-77.891300","65B","Kindergarten","8th Grade","North Carolina","133"
"WILSON COUNTY SCHOOLS","North Carolina","3705020","WILSON COUNTY","37195","37","25","117 NORTH EAST TARBORO ST","WILSON","NC ","27893","4016","PO BOX 2048","WILSON","NC ","27894","2048","2523997700","1-Local school district","35.725200","-77.911600","980","Prekindergarten","12th Grade","North Carolina","12371"
"WILSON PREPARATORY ACADEMY","North Carolina","3700379","WILSON COUNTY","37195","37","0","TBD","TBD","NC ","27894","","PO BOX 233","WILSON","NC ","27894","","2522454888","7-Charter school agency","35.715800","-77.895900","98B","†","†","North Carolina","†"
"WINSTON SALEM/FORSYTH COUNTY SCHOOLS","North Carolina","3701500","FORSYTH COUNTY","37067","37","81","475 CORPORATE SQUARE DR","WINSTON SALEM","NC ","27105","2513","PO BOX 2513","WINSTON SALEM","NC ","27102","2513","3367272816","1-Local school district","36.180000","-80.281200","340","Prekindergarten","12th Grade","North Carolina","53413"
"WOODS CHARTER SCHOOL","North Carolina","3700053","CHATHAM COUNTY","37037","37","1","160 WOODLAND GROVE LN","CHAPEL HILL","NC ","27516","","160 WOODLAND GROVE LANE","CHAPEL HILL","NC ","27516","","9199608353","7-Charter school agency","35.814500","-79.109800","19B","Kindergarten","12th Grade","North Carolina","510"
"YADKIN COUNTY SCHOOLS","North Carolina","3705040","YADKIN COUNTY","37197","37","14","121 WASHINGTON ST","YADKINVILLE","NC ","27055","9806","121 WASHINGTON ST","YADKINVILLE","NC ","27055","9806","3366792051","1-Local school district","36.134800","-80.668900","990","Prekindergarten","12th Grade","North Carolina","5449"
"YANCEY COUNTY SCHOOLS","North Carolina","3705070","YANCEY COUNTY","37199","37","9","100 SCHOOL CIRCLE","BURNSVILLE","NC ","28714","0190","PO BOX 190","BURNSVILLE","NC ","28714","0190","8286826101","1-Local school district","35.922100","-82.294100","995","Kindergarten","12th Grade","North Carolina","2318"
"YMCA OF NORTHWEST NC FORSYTH","North Carolina","3700154","FORSYTH COUNTY","37067","37","0","301 NORTH MAIN ST","WINSTON-SALEM","NC ","27101","","301 N MAIN ST SUITE 1900","WINSTON-SALEM","NC ","27101","","3367778055","8-Other education agency","36.098200","-80.243900","707","†","†","North Carolina","†"
"YMCA OF WAKE COUNTY","North Carolina","3700152","WAKE COUNTY","37183","37","0","9196579622","APEX","NC ","27539","","PO BOX 635","HOLLY SPRINGS","NC ","27540","","9196579622","8-Other education agency","35.690400","-78.776000","723","†","†","North Carolina","†"
"Z.E.C.A. SCHOOL OF ARTS AND TECHNOLOGY","North Carolina","3700348","ONSLOW COUNTY","37133","37","1","110 C BRANCHWOOD DR","JACKSONVILLE","NC ","28540","","301 N. WILMINGTON ST","RALEIGH","NC ","27601","","9102198603","7-Charter school agency","34.779100","-77.415200","67B","Kindergarten","5th Grade","North Carolina","91"
